,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
SlogP_VSA2,0.1445660485684348,-0.07234421372772347,-0.04601553916952216,-0.04586874233420381,0.06580564526704195,0.0638454998158057,0.15897113959703885,0.005239659894111296,-0.08907295055025705,0.10945646915446366,0.0276950208510572,-0.013602415029803945,-0.022606176452592355,0.02157539515206966,0.05093261766432827,-0.03336914692839606,-0.015703931638405444,0.0008442383905653906,-0.11076695979213527,0.040254502567418006
SlogP_VSA3,0.14138976719086443,0.021047846739620513,0.005734448500009557,0.014159161253473463,-0.055508364850964484,0.12258476599044431,0.0821820231034286,0.07086093374363835,-0.000515040913842205,0.05811902484961689,0.0735225432708319,0.0073635577384708216,-0.1391215817013339,-0.17051126968086436,-0.01611338669417558,0.03654086478485859,0.025145129109853753,0.05957613993410123,0.17288473893783166,0.07451836185175541
SlogP_VSA4,-0.0614948253466067,-0.03070222728330736,-0.011782131975175624,-0.06588328248084714,0.10632946583064477,-0.16928632680139108,-0.16444604488160025,-0.33398266184870185,0.08043020933636753,0.17337121701529504,-0.07867351379804607,0.014375691110694571,-0.03802532173571377,-0.0939567001266646,-0.015932986963971982,0.1411934509153431,-0.033345769345662274,-0.028914552398853786,0.0020454089164155947,0.12449296265017289
SlogP_VSA5,0.06482485736797516,0.06540414741475915,-0.000913633356858596,-0.13509850288956865,0.1899509444908843,-0.04855776105715973,-0.21015163591503094,0.08973907575196394,0.16674671414887296,-0.22460117681314473,0.06956760954705421,0.024031412175866112,-0.009570364067222144,-0.06619039412427014,0.011940776571143745,0.034781454143151126,-0.012908334551663144,0.018860066825403345,0.06339052465338947,-0.011228131387932737
SlogP_VSA6,0.0564535053717788,0.17081275160036016,0.04612727844365002,0.12073842979015718,-0.2042311912685099,-0.04349292614966679,-0.12542199005170002,0.11633529444157346,-0.10144235158484914,0.06887355027544798,-0.06780558730137429,-0.053970980642539405,0.045666888013635366,-0.03741872406627066,-0.061170659747853566,0.028640610110417776,0.01477847940833076,0.006280526189491322,-0.14307262649932787,-0.008484752248492076
SlogP_VSA7,0.060438749475448514,0.030075457163219865,-0.016759869496830317,-0.09318415457639709,-0.2528495848657612,-0.06641115042387638,0.13947459390347486,-0.23375293892872517,0.0917875416011659,-0.14823759153481225,0.005471217401157568,0.0974922733204954,0.039605117789409394,-0.02916537126209984,0.061748331719079654,-0.007575596878371267,0.02717785476790982,-0.10236670299742125,0.08995791575533535,0.024735883084090304
SlogP_VSA8,0.03088267769040258,-0.0633949001281752,-0.1537475199376361,0.2090505185978935,-0.002027120636664058,-0.07427236029108,-0.0849572635057257,0.05116737200662725,0.016831562332986345,0.06060930415269946,0.1400791859314996,0.22578015229432122,-0.04425177167009946,0.09586080326340693,-0.024401539633380688,0.0453957335735276,-0.02518254661629052,0.029229087143904403,0.1634177076601317,-0.12240394598558009
SlogP_VSA10,0.025695645661964885,-0.1760409946057202,0.06454779571229993,0.185031776200481,0.024167572039738516,0.1374093257208452,-0.062205959038685726,-0.0890240912271552,0.04697316368370467,-0.03285906408823662,-0.1335504261174559,-0.14071234199465016,-0.0094409236554002,0.20886717707865401,0.08673348377356713,-0.09844555259188933,0.027506950692209306,-0.135024404010188,-0.04370471857929129,0.03962461313164192
SlogP_VSA11,0.0011723861468921984,-0.07524585973935757,-0.02823030993950165,0.162598468054246,0.09323170723850771,-0.22893185533541496,0.10175971130404733,-0.0973144291648662,-0.17386991437787455,-0.14819075767624865,-0.0009582708193950651,-0.005924049680714026,0.1867952996696155,0.003187254514980123,-0.09764787278409769,-0.1702842227255968,-0.10835033872604838,0.26063910302842336,0.11665014518903814,-0.09012050933036299
SlogP_VSA12,0.07684255587361874,0.0007586780347043455,-0.04987255299777097,-0.1127903748475522,-0.21808103690669806,0.0021567884466188007,0.15714174280666998,-0.14372818643624882,0.1782532902758398,-0.13754213814482538,-0.051115363778996746,0.04558411090633575,0.05929957727433298,0.040953198586468516,-0.12090851266603427,-0.1295988721970038,0.0662547795389425,-0.019621532410768687,-0.0406316430184943,-0.09366913302955888
EState_VSA1,0.0868595110071589,-0.06458986285038135,0.24143649150638527,-0.028531889249807766,-0.08298623347529187,0.04276150892804072,-0.0367076303186003,-0.037290867845032,0.05754390652815856,0.003983817573614496,-0.0032578089151676605,-0.06564309656525283,-0.055764041360226634,0.015075762197025108,0.003024317321807187,0.04726031476137514,0.0012523914911299408,0.1522256088989324,0.04764800978789266,-0.002707568682205167
EState_VSA2,0.060738640026380866,-0.11715867832827775,0.12994048532051602,-0.0035695351271371792,0.023335782440769687,-0.13579594624947605,0.002094228314748936,0.00280666970096652,-0.09233009763216164,0.0904368352114448,0.004628196194499752,0.22427123154854714,-0.03489601574488827,-0.0382367456342228,-0.06627301450554442,-0.08259976956342399,-0.002798007289291672,-0.28222591506161665,-0.006408020235326422,-0.03289878805941873
EState_VSA3,0.08675491724601193,-0.06556794002969676,-0.12481570636341467,-0.02111040183878697,0.10103849566169934,0.07473072136900746,0.10623900610415768,-0.01818804147206447,-0.07779525493458503,0.036467292618102234,-0.0809525881983952,0.14643157036371449,0.14531198038170529,-0.0912549024405161,-0.05132561176569814,0.09203682119105748,-0.07735124328459622,-0.0881434020323939,-0.2164651177736525,-0.026983119595757686
EState_VSA4,0.0810177310686091,0.02410029841572714,-0.21486813798951582,0.018485077859667673,0.05249086637133654,0.08074506563349115,0.011546215056957134,0.04180075541614873,0.021942995510437723,-0.08200509490419425,-0.025680883475613422,-0.10012481280341366,-0.1643507091517744,0.09654233025570125,0.017895891485852185,-0.03146561511361544,-0.013170460764029513,0.08830255153321707,0.18336080143155445,0.0007790787549024842
EState_VSA5,0.030570239775537474,-0.04547778053656387,-0.03325967798403051,-0.05597000698543183,0.0142257364502785,0.013176838294991553,-0.2519477974269916,0.0715480995171066,0.0991040649288845,-0.0983988629158436,0.054238477626021,-0.11867967382968816,0.4204372669473924,-0.05899409634613294,0.223068071988267,-0.2535775908139583,0.05885409353879387,-0.0405306919274065,0.03478462387782071,0.4047384213625829
EState_VSA6,0.026349814776572802,0.013990748209392083,0.10154458334674885,0.02210726156323638,-0.08674399345275682,-0.1426696353155118,-0.009675590453876531,0.10441662154249866,-0.03478499345601443,0.11567010627675807,0.2405417187743526,0.35884711629317856,0.2124124073345397,0.11436528629980602,0.042646690318950034,0.13394801748984259,-0.02779690975054932,-0.01863113683814099,-0.37846741636459985,-0.04397996689242146
EState_VSA7,0.012544214574101332,0.2271295276520817,-0.05033664182389709,0.10271322836415922,0.01682430691197879,-0.016863122944318295,0.061403846280223225,-0.0019082723633524086,-0.05818756946969354,0.014444717260065462,-0.10995501077477146,-0.08931180674896425,-0.19105362797623363,-0.2184002438432739,-0.21847955749645143,0.07510927495912623,0.0377399206251573,0.006401054434369908,0.06727155107090617,-0.11784560797084515
EState_VSA8,-0.016631056031624108,0.09852396750453368,-0.12535976431516394,-0.04222327093774675,0.0496793440460324,-0.12126106050475714,-0.08826041247502066,-0.12171666631246784,0.11697483599267747,0.03774858123529663,0.06496614924302382,-0.318212362182145,-0.14089939397250661,0.2445429782542993,0.08786042017303111,-0.12038465206424559,0.02391120465925681,-0.008566746645542939,-0.040827431438592805,-0.1420565021009343
EState_VSA9,0.0633546326500478,0.05683666878791888,-0.04166576733350951,-0.014428206064162006,-0.19997646780645903,-0.06184527331445223,0.24755789952450244,-0.26039994099571157,0.06437147809737785,-0.13303519745852785,0.036825472264316796,0.06126781547989566,0.041071639916149885,-0.10620629342558884,0.0936405707297707,0.0041204593672390715,0.03513742529275319,-0.06307964060146917,0.06708303353885418,0.11878789398245959
EState_VSA10,0.1076229721398639,-0.14078343376734603,0.17704965605255116,0.02444031334991983,-0.02063241599921478,0.09014245888429542,-0.06443583893886107,0.017104028329042124,0.017705431402387766,0.03538205402628141,-0.08963244207896451,0.07090837836060328,0.017272140368756576,0.0002541796626396671,0.0022911553172806566,0.018608257122223457,-0.012807263895947595,0.02471228495801156,0.07732042788499001,-0.020688564407784986
EState_VSA11,0.0333567860641179,-0.03634217972273209,0.04894724193010453,-0.03690111312345916,-0.019680978476144455,-0.09203159752129586,-0.04208933490656187,-0.12216084206508557,0.11342770357171807,-0.048080196641522514,-0.0350455258184718,-0.11793357040284856,-0.2623907270489524,0.29188456023367,-0.28818832491086466,0.10091806176592709,-0.12376474386720471,0.38215940469545023,-0.2846572172002162,0.3105878400889898
VSA_EState1,0.07780269080443768,-0.21527146767002908,0.0716585337896603,0.11681701205729818,-0.0627828838149286,0.1463558777235747,-0.08868508449474276,-0.04333738894088862,0.005161111381631566,0.015716879353573972,0.019364272525192856,-0.05577743173481769,0.04907399890553798,0.008875586229551202,0.010989041680540445,-0.01674938866747339,-0.1007619611697262,0.06606670358120753,0.03574158049711176,-0.022118809254101153
VSA_EState2,0.07647967537577179,0.08881526329804723,0.2068335732024063,-0.09139676540832185,0.049438824052811664,-0.12564914826473172,0.0623938858104708,0.056838664298880834,-0.046300592332723545,-0.044557983603651534,0.03426713425446873,0.1251289850061415,-0.17546255230032348,0.09522413111432042,0.0011959157803512204,-0.02719510463785015,0.1025394839070657,-0.10621808368332698,0.0037306175037903067,0.1126368209539545
VSA_EState3,-0.01641306035296806,0.0010610981531941292,-0.07249034365026193,0.0003141126758436765,0.10132354060376716,-0.06256763747843443,0.0012896145154843472,0.04940300818728892,0.3364543729666484,0.27683008880671117,-0.35706238935547574,0.016227155613097767,0.16320628725086767,-0.1334540174389303,-0.08876163224482611,0.03683655837157581,-0.03306678783869554,0.11184781541257723,0.005612906521271627,-0.10721791936610009
VSA_EState4,0.022947855418492563,0.18000148497784263,-0.18864862465749158,0.08354518271538458,-0.022039618245793455,0.05451039983921054,0.06609539681732303,0.023562269907248204,0.04577173069536938,0.049352053247200905,-0.007124417350041499,-0.042396135017038705,0.0406847983566156,0.08343455707298623,0.1436833365317576,0.14461840108219656,0.08892297994459056,0.0027626921531801432,0.08937870242623046,-0.022557753259255697
VSA_EState5,-0.0054290047685204785,0.05501881415907122,-0.25467048017661087,0.03171476190269759,-0.007878418012496826,0.025507529052436057,0.07425263425297092,-0.1124993812829298,-0.012389339264047486,-0.030954539120533746,0.08823519019116971,-0.1293537647235775,0.11151623464858265,-0.08480676837611241,0.09654435922527133,0.12618467266846542,-0.07294870476575828,-0.04717364238683923,-0.017807716620765593,0.07228989211255128
VSA_EState6,0.01636458157110758,0.22257227964307444,-0.07196671875529856,0.10376639308971612,-0.14167990586215978,-0.04280772207585453,-0.086322104401926,0.03237671253282466,-0.189551248489471,0.08817072854028421,-0.1468405194869015,-0.0309157074719325,-0.014313980074869037,-0.06800797135821149,-0.05202196654002253,-0.013903749651623406,0.08141897906880682,-0.009583338113926048,-0.13046386597149065,-0.018419512788349763
VSA_EState7,-0.014835653744208031,0.09563371370724512,-0.10975689913453991,-0.21191897170084892,0.11083358047248723,-0.16604465618817735,-0.0772326742114438,0.1372893568617498,0.006129351599802968,-0.08574114537705162,0.0735648596833432,-0.07297226090802376,0.0755562961844882,-0.13378643559976286,-0.024877726948073015,-0.0012324228875756071,-0.013419570614548201,-0.05666998758577305,0.10218602480104594,0.14675960152374007
VSA_EState8,0.04670661530731923,0.12012149355178973,-0.09429826580527159,0.03106034470876376,0.1633553757899758,0.08055237447672398,0.05775407459381635,-0.14029833203962994,0.030697018886846183,0.00018509439759366542,0.29312199710782233,-0.050701709890540556,-0.12785825921777386,0.06282750249958428,0.016442927541342783,0.09324167432466174,-0.055056865983638494,0.015331436806026496,-0.20595474028996658,-0.2346797673250987
VSA_EState9,-0.06380874523476525,0.0581656968340306,-0.0881200788218027,0.11959581407778168,0.1826702409608811,-0.16672780554164246,0.05188967459015338,-0.03131255150933524,0.06145439159268139,-0.09088131347149124,-0.058502578717155584,0.22848465421982514,-0.09715324422214594,0.10495240456010957,0.031122275437224525,-0.14123460416027653,0.11523281604514483,-0.08918213100294413,-0.039263016368565336,0.1681884718112682
VSA_EState10,0.06688451212777434,0.02560036676987033,-0.03025005126714448,-0.10269218385740443,-0.25475133763685115,-0.05402645941625816,0.1503947469818238,-0.22347691677722054,0.12040982036778458,-0.1501472578250513,-0.007536643825613015,0.07211760924475924,0.04485452169577406,-0.0006145718499730091,0.009220736869147239,-0.03278787725249902,0.03467725692769755,-0.06616598354715107,0.05311130454739792,-0.017780981373828206
IC50,0.0010906996095469655,0.06011124292122439,0.043445771488758125,0.0043153488003855826,0.058252349512905414,0.09882986316672007,0.03590611911632716,-0.07090105960147393,0.02077459316508606,0.08914223842195942,0.24396230615759057,-0.03502061996579095,0.31781859837405996,0.19531418267129205,-0.45630248494224734,0.23162884407835888,0.21526678608199912,-0.10980515072143203,0.234074730492966,0.2208348284732758
