ID,pchembl,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10
CHEMBL1669276,0.6232771822358347,0.6099488395582197,0.3947368421052631,0.4010141164689446,0.33333333333333337,0.391304347826087,0.0,0.3880314788298749,0.37691818548206535,0.21212121212121213,0.5714285714285714,-0.025157667891163187,0.47530864197530875,0.36744186046511623,0.25,0.2,0.6000000000000001,0.5596886084084853,0.6025697830613682,0.6163816881395139,0.3396328305585782,0.3570848403246466,0.489136652344699,0.49468703226090716,0.29625391572924137,0.5430313782487871,0.32337820956909474,0.2763996296253799,0.2371406363589867,0.37155893110713956,0.40152511333887553,0.35672233593622205,0.3649464808799067,0.3541733514250214,0.42797325084828697,0.40987082847284295,0.35672233593622205,0.3649464808799067,0.3541733514250214,0.4179970201216907,0.35346484920392685,0.0,0.2608695652173913,0.5128205133333333,0.3807195481511368,0.2134602217759438,0.20175435444487191,0.35724389365815984,0.5037978340278925,0.0,0.0,0.5628474737231296,0.22566626070603357,0.6446327027445029,0.40989006855616367,0.19301667650394103,0.12448164083357462,0.0,0.20896027161394967,0.29421461935725896,0.5,0.5894552215756003,0.3670556141730465,0.12669893729920564,0.4773331739932331,0.29353024741880257,0.7917601036786199,0.24859662079730827,0.09619712324648773,0.34049928423568304,0.24557971425802422,0.466008342921818,0.23998639443196768,0.2581512145330366,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.07220311478421795,0.5312222405883921,0.32008896862261155,0.2977968618317355,0.2317669025149245,0.3502430082341579,0.06144390971251659,0.16703631707208608,0.10611640938207195,0.3689687105138379,0.0,0.38745478419764745,0.15584421892874512,0.22447242146137225,0.2640546135909455,0.5585587226716637,0.3669553770783119,0.3672700481724115,0.23912183508423807,0.9407350446636296,0.07587559161682457
CHEMBL1669277,0.5987748851454824,0.7984344465669805,0.4210526315789473,0.4252636743198172,0.4,0.391304347826087,0.0,0.41030889019133626,0.3988428641798397,0.21212121212121213,0.7142857142857142,-0.02515738079772541,0.43518518518518523,0.386046511627907,0.25,0.2,0.8,0.4982280589321748,0.5842791092318992,0.6122448977832153,0.3396328305585782,0.3570848403246466,0.489136652344699,0.49468703226090716,0.2551285228143053,0.6253443834712673,0.32740183333077677,0.2741388393547955,0.21849811361619847,0.3885927249687656,0.43200112353374154,0.3779246782972898,0.39529937257717923,0.3776870909847652,0.4828497568683088,0.47886511295889933,0.3779246782972898,0.39529937257717923,0.3776870909847652,0.47159433244341464,0.4129642150228158,0.0,0.2608695652173913,0.4761904766666667,0.4048385549615617,0.20779733163070016,0.10197364875828514,0.35724389365815984,0.5037978340278925,0.0,0.049157655329252446,0.6874812326165907,0.20887521309037846,0.6295037138946232,0.5460890370361061,0.19301667650394103,0.0,0.0,0.20896027161394967,0.29069686725056576,0.5,0.5956744728256818,0.3670556141730465,0.22826338569278495,0.2330827852444475,0.412889105274171,0.7917601036786199,0.16191099277990503,0.09619712324648773,0.20402601914288987,0.2694339837694436,0.8401188145066796,0.3738009340261487,0.2963184596644936,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.07220311478421795,0.4421114680477203,0.2500648236138377,0.5170889544879854,0.15560336099234315,0.22677797118734125,0.20163371705620095,0.22496998386208902,0.20744393324538302,0.2928080837565255,0.0,0.43114259344423816,0.07015609309712162,0.3206377062218836,0.36302108371246916,0.6017568649234263,0.3692755691836065,0.3753449860615546,0.4328748322785046,0.691036910156418,0.07587559161682457
CHEMBL1669278,0.5206738131699848,0.7307138308850976,0.3947368421052631,0.4010141164689446,0.4,0.391304347826087,0.0,0.38429230130055125,0.3649026017643634,0.21212121212121213,0.7142857142857142,-0.025157576365614238,0.43518518518518523,0.3581395348837209,0.25,0.2,0.8,0.5075807514952642,0.6229508198081161,0.6701599561387428,0.3396328305585782,0.3570848403246466,0.489136652344699,0.49468703226090716,0.25912120821907525,0.585524885540792,0.29917047268360336,0.25959328178709457,0.21059462473751464,0.3586933926825484,0.40866082475446996,0.33880000717565295,0.36235877443002706,0.33761631358440325,0.4267798701226019,0.43102392788515975,0.33880000717565295,0.36235877443002706,0.33761631358440325,0.4168314575866062,0.3717068819971088,0.0,0.2608695652173913,0.42735042777777776,0.37634980446831956,0.206205172168096,0.10197364875828514,0.5358658403797221,0.5037978340278925,0.0,0.0,0.5628474737231296,0.10656239291739884,0.7548217563457793,0.5579802941704206,0.19301667650394103,0.12413486860882847,0.0,0.20896027161394967,0.2893238874392376,0.5,0.5914915905684641,0.3670556141730465,0.15929539916527807,0.2330827852444475,0.4222392762261327,0.7917601036786199,0.16191099277990503,0.09619712324648773,0.20312961834760512,0.2694339837694436,0.466008342921818,0.28630686636752467,0.400565781542923,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.07220311478421795,0.4421114680477203,0.3831154405246778,0.2977968618317355,0.2317669025149245,0.28783434520641565,0.06144390971251659,0.22302991919576093,0.20507054879564277,0.2928080837565255,0.0,0.4297932743476025,0.09638073760108051,0.22463705516873606,0.26715965582005147,0.5934645701085371,0.3685639824168811,0.4811023429680243,0.2607176293363154,0.6908543796479619,0.07587559161682457
CHEMBL1669279,0.5880551301684533,0.6981533934962563,0.40789473684210525,0.41515380329007406,0.4666666666666667,0.43478260869565216,0.0,0.3982168426206886,0.3739734002059917,0.21212121212121213,0.7142857142857142,-0.025157505647194944,0.4243827160493828,0.37209302325581395,0.25,0.2,0.8,0.5027813434948367,0.6031061264710108,0.6404403868590938,0.3396328305585782,0.3570848403246466,0.489136652344699,0.49468703226090716,0.25572369917842946,0.6135435033469733,0.31228287559738943,0.2655474381039774,0.21222888127014947,0.373643058825657,0.419852534187666,0.35560314039939034,0.37393140824265353,0.3508216139553443,0.43334803985209025,0.4388709747745023,0.35560314039939034,0.37393140824265353,0.3508216139553443,0.42324652060546974,0.37847402679678166,0.0,0.3043478260869565,0.47008547,0.3888248674243841,0.206205172168096,0.10197364875828514,0.35724389365815984,0.5037978340278925,0.4089885057829096,0.0,0.5628474737231296,0.1650670936063067,0.6446327027445029,0.40989006855616367,0.19301667650394103,0.2482697371333652,0.0,0.20896027161394967,0.2893238874392376,0.5,0.7177736004022981,0.3670556141730465,0.19377939242903153,0.2330827852444475,0.37616339987468334,0.7917601036786199,0.16191099277990503,0.09619712324648773,0.23019213013311024,0.2694339837694436,0.6530635787142488,0.3326273383030816,0.295424472102471,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.07220311478421795,0.4421114680477203,0.446141912426744,0.2977968618317355,0.2317669025149245,0.23496546929855983,0.06144390971251659,0.2816008399642747,0.20507054879564277,0.2928080837565255,0.0,0.43139719295111517,0.06923641237772503,0.41193338075771707,0.2661139265772674,0.6143958031814888,0.36822315379867776,0.37182166428212954,0.3296313336977213,0.6907337508468427,0.07587559161682457
CHEMBL1669280,0.3859111791730476,0.6981533934962563,0.40789473684210525,0.41515380329007406,0.4666666666666667,0.43478260869565216,0.0,0.3982168426206886,0.3739734002059917,0.21212121212121213,0.7142857142857142,-0.025157505647194944,0.4243827160493828,0.37209302325581395,0.25,0.2,0.8,0.5027813434948367,0.6031061264710108,0.6404403868590938,0.3396328305585782,0.3570848403246466,0.489136652344699,0.49468703226090716,0.25572369917842946,0.6135435033469733,0.31228287559738943,0.2655474381039774,0.21222888127014947,0.373643058825657,0.419852534187666,0.35560314039939034,0.3740106206770734,0.3517589072557873,0.4334846437714156,0.43918965616129735,0.35560314039939034,0.3740106206770734,0.3517589072557873,0.42337994023181746,0.37874885159645644,0.0,0.3043478260869565,0.47008547,0.38878645810118473,0.20779733163070016,0.10197364875828514,0.35724389365815984,0.6400154308527205,0.0,0.049157655329252446,0.6251643531698601,0.10656239291739884,0.6446327027445029,0.40989006855616367,0.390456334895602,0.12413486860882847,0.0,0.20896027161394967,0.29069686725056576,0.5,0.7163996470458363,0.3670556141730465,0.19377939242903153,0.2330827852444475,0.3756982462859164,0.7917601036786199,0.16191099277990503,0.09619712324648773,0.22989768891363466,0.2694339837694436,0.6530635787142488,0.33210584945474797,0.2963184596644936,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.07220311478421795,0.4421114680477203,0.4454323427511053,0.2977968618317355,0.2317669025149245,0.23496546929855983,0.06144390971251659,0.2809635859857638,0.20744393324538302,0.2928080837565255,0.0,0.42936164857735415,0.09675837772920999,0.31527053636043467,0.2661139265772674,0.617875179304364,0.36822315379867776,0.37182166428212954,0.3306632929389113,0.6907337508468427,0.07587559161682457
CHEMBL1669281,0.4012251148545176,0.6602639263992272,0.3552631578947368,0.3626248717969425,0.2666666666666667,0.34782608695652173,0.0,0.3480903486189526,0.3307760512292329,0.15151515151515152,0.5714285714285714,-0.02515773988166766,0.4814814814814816,0.3255813953488372,0.25,0.2,0.6000000000000001,0.5803784926860294,0.6229508198081161,0.6332533017074993,0.33963282404674766,0.3570848403246466,0.489136652344699,0.494687041655416,0.3152583281117424,0.5138163057991697,0.2811371683577057,0.23201338130175184,0.18293801488784417,0.33231489123989416,0.36191700440116104,0.31104569768403645,0.3239619929598513,0.30581467921109795,0.38868238279877987,0.3842815400908674,0.31104569768403645,0.3239619929598513,0.30581467921109795,0.3796220382036958,0.3313971309599336,0.0,0.2173913043478261,0.4629629633333335,0.3391818957468998,0.2134602217759438,0.09978070568658677,0.35724389365815984,0.5037978340278925,0.0,0.0,0.4450357243405557,0.27567181582160427,0.528257243735008,0.40989006855616367,0.19301667650394103,0.12448164083357462,0.0,0.20896027161394967,0.29421461935725896,0.5,0.47076641634830957,0.3670556141730465,0.1611829305629591,0.2330827852444475,0.29353024741880257,0.7917601036786199,0.24859662079730827,0.09619712324648773,0.2079219256862555,0.24557971425802422,0.466008342921818,0.2944297496150046,0.2581512145330366,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.07220311478421795,0.5312222405883921,0.3901131136313854,0.17597443748765876,0.3186947688373364,0.2156388296032193,0.06144390971251659,0.11198720426981909,0.10611640938207195,0.3689687105138379,0.0,0.38495333970692597,0.1404339206254041,0.22368785719260423,0.26342334823879376,0.5563031171681045,0.36591919940191314,0.36283876943454796,0.2778900789793294,0.6901224714145135,0.07587559161682457
CHEMBL1669282,0.545176110260337,0.5958303142085501,0.3684210526315789,0.39902141697691135,0.33333333333333337,0.43478260869565216,0.0,0.38152686791948903,0.3456891317003269,0.18181818181818182,0.5714285714285714,-0.025157732546314347,0.5493827160493828,0.3441860465116279,0.25,0.2,0.6000000000000001,0.5455450478798081,0.5798594850367719,0.5830903788095734,0.3396328305585782,0.3570848403246466,0.489136652344699,0.49468703226090716,0.3122448925427584,0.5727694951075526,0.301659526142956,0.23629241562444334,0.20923313454912107,0.34816482931932674,0.3704601465528628,0.3177561665293036,0.32382430857474226,0.31294217714118405,0.38733297910265535,0.3835075478062318,0.3350678065551045,0.39500595760276214,0.4035335336204172,0.47734033542696686,0.41481566041661433,0.0,0.2608695652173913,0.4830917877777778,0.3531874459545786,0.1398228507182032,0.0,0.8132268675185742,0.5037978340278925,0.0,0.0,0.4450357243405557,0.21716711513269638,0.639494082104017,0.40989006855616367,0.19301667650394103,0.21122020763635496,0.0,0.20896027161394967,0.34117020491752714,0.5,0.4563613572010774,0.3670556141730465,0.12669893729920564,0.30711217593280643,0.29353024741880257,0.7917601036786199,0.3089989991253477,0.09619712324648773,0.2503409156867191,0.3168439903391891,0.466008342921818,0.23998639443196768,0.2581512145330366,0.0,0.988428694183339,0.3843871762097503,0.48890503734307145,0.0,0.13384947359105986,0.5313840488802347,0.46419207812189767,0.05645890365420251,0.3643605988730146,0.16884690129156174,0.06144390971251659,0.11198720426981909,0.10611640938207195,0.42652374177393004,0.0,0.5794127087891147,0.05425208999644262,0.22367617832120942,0.25703815129682966,0.5454599340247818,0.36287551534040763,0.3859540627281084,0.1874393317880933,0.4555386525715335,0.07587559161682457
CHEMBL1672419,0.2741194486983155,0.4263092022923391,0.10526315789473685,0.09699823140349038,0.0,0.0,0.0,0.0965880005044922,0.12049975370561103,0.09090909090909091,0.2857142857142857,-0.025157765147285165,0.808641975308642,0.0930232558139535,0.25,0.2,0.2,0.6465350365971871,0.7234972676079189,0.7346938776051644,0.10182206426633772,0.090533358682748,0.124013060737445,0.837772636797714,0.3657036811223962,0.11117932572018807,0.08234751280304824,0.09300284191333796,0.08695563386819867,0.0927193944009703,0.11223027834766926,0.09904055965188613,0.1151108155638629,0.11108172259428921,0.1450269260543727,0.15141927652306536,0.09904055965188613,0.1151108155638629,0.11108172259428921,0.14164628936032772,0.13058111976939385,0.0,0.0,0.5128205133333333,0.10735474227486654,0.07363737110282553,0.0,0.0,0.1438132647439575,0.0,0.28914858947272126,0.2767088090598904,0.11060472213079882,0.0,0.0,0.2099398530802886,0.0,0.0,0.0,0.0,0.5,0.11868880525151326,0.16753596587108086,0.09593759694119633,0.15489840335377736,0.2517636838318302,0.21249219880700662,0.0,0.0,0.06751083527572571,0.0875113282121754,0.469356628781994,0.14472460192557068,0.25594921399301224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06331730092814924,0.18158019115842924,0.23107688362435908,0.0,0.04960597012110398,0.4103480442491933,0.11787823371645877,0.0,0.0,0.0,0.01217025819033192,0.20789532814745534,0.298809535446128,0.5861492003288928,0.4453201485090845,0.5849659809870779,0.23049234260904333,0.5643019871781535,0.07587559161682457
CHEMBL1672420,0.16692189892802445,0.46913685967108004,0.11842105263157894,0.10912301032892667,0.0,0.0,0.0,0.10959629494988465,0.1370399892526085,0.09090909090909091,0.2857142857142857,-0.025157765146236005,0.808641975308642,0.10697674418604651,0.25,0.2,0.2,0.6264518003797983,0.7172131148560871,0.7844387755541962,0.10183876060014518,0.09053315601205963,0.12401278311809283,0.8377485492769209,0.3695999215240977,0.11709772249349049,0.09658143541385573,0.11520470447401718,0.09932712045526615,0.10486658126303869,0.12643847809992848,0.11403287970848067,0.1343666727087798,0.1272380319638441,0.1631673026960428,0.17734414179228608,0.11403287970848067,0.1343666727087798,0.1272380319638441,0.15936380643662554,0.1529382331730485,0.0,0.0,0.5555555555555556,0.12165375723919279,0.07363737110282553,0.0,0.0,0.1438132647439575,0.0,0.28914858947272126,0.3344992126070529,0.11060472213079882,0.0,0.0,0.2099398530802886,0.0,0.0,0.0,0.0,0.5,0.11868880525151326,0.16753596587108086,0.1279167959049933,0.15489840335377736,0.2517636838318302,0.21249219880700662,0.0,0.0,0.06751083527572571,0.0875113282121754,0.469356628781994,0.19521338593438356,0.25594921399301224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06331730092814924,0.18158019115842924,0.31169061972390544,0.0,0.04960597012110398,0.4103480442491933,0.11787823371645877,0.0,0.0,0.0,0.012373562674219013,0.21086696646077033,0.2989689657454926,0.5856272938979358,0.44614333611575696,0.629250491692224,0.2305926168200199,0.5643019871781535,0.07587559161682457
CHEMBL1672421,0.35068912710566613,0.21750653228816721,0.13157894736842102,0.1515602413044005,0.13333333333333333,0.17391304347826086,0.125,0.14390825660847698,0.1287340468407147,0.09090909090909091,0.2857142857142857,-0.025157765144356137,0.7947530864197532,0.12093023255813952,0.25,0.2,0.2,0.6654369061483758,0.6673095465790032,0.6332533017074993,0.10003029759450305,0.15872546021219544,0.21742295242631798,0.8403575885279475,0.4254823270905742,0.19133877826371662,0.10958432073333756,0.08983179527761984,0.08817807778017983,0.12351899862351146,0.13308735393384957,0.10562455077913466,0.10619362364402532,0.09924460448029963,0.11340822077161133,0.11347369219606303,0.12293619078373327,0.16331278289618323,0.1775682681926129,0.22752452952966787,0.22125244630214078,0.1111111111111111,0.13043478260869565,0.40404040444444445,0.12887816554126397,0.07363737110282553,0.0,0.47092359115938504,0.1438132647439575,0.0,0.1734891537408298,0.16699069652789703,0.16165751040952964,0.08704894436138345,0.0,0.2099398530802886,0.21122020763635496,0.0,0.0,0.10909032427406375,0.5,0.2330704629679066,0.0,0.0864530484087942,0.15489840335377736,0.21274254301811613,0.21249219880700662,0.14708800634544264,0.09589721003649175,0.14257034309310918,0.13661047963889889,0.30947544328867366,0.050488784032402735,0.29725878642001907,0.0,0.0,0.0,0.0,0.0,0.06164635880684192,0.16499132622478416,0.2087464225877879,0.0,0.0,0.3364472776950593,0.06269860734573376,0.05305141263029849,0.11787823371645877,0.133715658080944,0.0,0.2094399359361284,0.011797428812290898,0.20677506769295204,0.23271461636761429,0.5504342804750517,0.38251837890809925,0.4814026725465654,0.19400521296273562,0.3137732364797624,0.07587559161682457
CHEMBL1672422,0.2741194486983155,0.21750653228816721,0.13157894736842102,0.1515602413044005,0.13333333333333333,0.17391304347826086,0.125,0.14390825660847698,0.1287340468407147,0.09090909090909091,0.2857142857142857,-0.025157765144356137,0.7947530864197532,0.12093023255813952,0.25,0.2,0.2,0.6654369061483758,0.6673095465790032,0.6332533017074993,0.10003029759450305,0.15872546021219544,0.21742295242631798,0.8403575885279475,0.4254823270905742,0.19133877826371662,0.10958432073333756,0.08983179527761984,0.08817807778017983,0.12351899862351146,0.13308735393384957,0.10562455077913466,0.10619362364402532,0.09924460448029963,0.11340822077161133,0.11347369219606303,0.12293619078373327,0.16331278289618323,0.1775682681926129,0.22752452952966787,0.22125244630214078,0.1111111111111111,0.13043478260869565,0.40404040444444445,0.12887816554126397,0.07363737110282553,0.0,0.47092359115938504,0.1438132647439575,0.0,0.1734891537408298,0.16699069652789703,0.16165751040952964,0.08704894436138345,0.0,0.2099398530802886,0.21122020763635496,0.0,0.0,0.10909032427406375,0.5,0.2330704629679066,0.0,0.0864530484087942,0.15489840335377736,0.21274254301811613,0.21249219880700662,0.14708800634544264,0.09589721003649175,0.14257034309310918,0.13661047963889889,0.30947544328867366,0.050488784032402735,0.29725878642001907,0.0,0.0,0.0,0.0,0.0,0.06164635880684192,0.16499132622478416,0.2087464225877879,0.0,0.0,0.3364472776950593,0.06269860734573376,0.05305141263029849,0.11787823371645877,0.133715658080944,0.0,0.2094399359361284,0.011797428812290898,0.20677506769295204,0.23271461636761429,0.5504342804750517,0.38251837890809925,0.4814026725465654,0.19400521296273562,0.3137732364797624,0.07587559161682457
CHEMBL1672423,0.13629402756508424,0.2823463539951255,0.13157894736842102,0.13434166215768778,0.06666666666666668,0.13043478260869565,0.125,0.12715522038148516,0.11835457435851507,0.06060606060606061,0.2857142857142857,-0.02515776514393087,0.7160493827160495,0.11627906976744186,0.25,0.2,0.2,0.7788481244195025,0.7560270008748754,0.7112845136303501,0.15011053539509783,0.17055668725292897,0.23362942812708726,0.7681076692789184,0.3982648886708124,0.16070731017166376,0.10229161755492615,0.09276166545928444,0.08684444733185309,0.12261872668718751,0.1350921371136684,0.10528780718447309,0.10858937426929618,0.10134731689541097,0.1185673895400948,0.11397630536399204,0.10528780718447309,0.10858937426929618,0.10134731689541097,0.11580353541519875,0.09829100972716204,0.1111111111111111,0.08695652173913043,0.37037037,0.12423060348911928,0.1535397278060239,0.09978070568658677,0.15734908967948347,0.1438132647439575,0.0,0.0,0.27619098950863163,0.20866796947486047,0.0,0.13754608442916896,0.2099398530802886,0.0,0.33568090243256016,0.0,0.11903226216255652,0.5,0.24747552199402562,0.0,0.06207086657971839,0.15489840335377736,0.250016212904601,0.21249219880700662,0.08668562814947485,0.10797436480247166,0.1295378108679398,0.0,0.4666364655011924,0.13193665535308,0.20475937117753315,0.0,0.0,0.1281290587754952,0.0,0.0,0.0,0.26800665777238275,0.19957318426564363,0.059757766935341856,0.304654165964775,0.04679192832120706,0.06269860734573376,0.059732630161508905,0.11787823371645877,0.1459018237762617,0.0,0.09998294311216585,0.08703848852623725,0.27367094080868215,0.2529742913119286,0.5208763694189338,0.31574630031968576,0.48567711541956954,0.2007975794898392,0.5643019871781535,0.07587559161682457
CHEMBL1672424,0.21286370597243498,0.31007838745800675,0.13157894736842102,0.12930338294556115,0.06666666666666668,0.13043478260869565,0.25,0.12439627862807795,0.13530034481214454,0.06060606060606061,0.2857142857142857,-0.02515776514334069,0.6959876543209877,0.11627906976744186,0.25,0.2,0.2,0.7221425157659369,0.7560270008748754,0.7503001202550408,0.13165522589029377,0.24581599099817866,0.33672000978907074,0.7947328348132182,0.371243505528676,0.1492918505786985,0.10043484790526706,0.10460703927148798,0.10460005473300232,0.1198162474061473,0.13763018753312461,0.1095152530931991,0.11437900052573005,0.1006222151134432,0.11275092605664042,0.11443010903572708,0.1095152530931991,0.11437900052573005,0.1006222151134432,0.11012265606371696,0.09868236142934506,0.2222222222222222,0.13043478260869565,0.37037037,0.12734053118832156,0.2334420846745337,0.0,0.17183251539749053,0.1438132647439575,0.0,0.1734891537408298,0.16699069652789703,0.15866241444378856,0.10743287537223747,0.0,0.2099398530802886,0.0,0.0,0.20404831843757745,0.06213473871379557,0.5,0.24747552199402562,0.0,0.06207086657971839,0.21781610538080556,0.21274254301811613,0.21249219880700662,0.17196456660431284,0.2159487296455597,0.13018115226445726,0.0,0.30947544328867366,0.050488784032402735,0.25594921399301224,0.0,0.0,0.3059025109023319,0.0,0.0,0.0,0.18212250623300894,0.140048289910555,0.11268954476184256,0.0,0.04679192832120706,0.3070750687660547,0.18904363364739982,0.11787823371645877,0.07616062682085183,0.0,0.0,0.0864357879923771,0.3399485628378904,0.26852592360387506,0.5504342804750517,0.40854850344347027,0.48845486142847716,0.2048072319084568,0.5643019871781535,0.07587559161682457
CHEMBL1672425,0.38131699846860645,0.30121862854884396,0.14473684210526316,0.23222116339732046,0.13333333333333333,0.2173913043478261,0.125,0.21707446453345602,0.156319018404908,0.09090909090909091,0.2857142857142857,-0.025157765142007616,0.8688271604938272,0.13488372093023254,0.25,0.2,0.2,0.8072009292282831,0.8324225867489622,0.7936507937666017,0.10003029759450305,0.15877029805641865,0.21748437153613448,0.8403575885279475,0.43424284387729917,0.218102937639273,0.13081497668367142,0.10615587747759328,0.1000835641367768,0.13846866476662006,0.1442790633670457,0.11199827605094251,0.1100319259600499,0.10583967626179429,0.11752256309261042,0.11732295156973417,0.16293675759528062,0.1976908080187803,0.22600691298244785,0.2676424166219522,0.27990036526476003,0.1111111111111111,0.13043478260869565,0.40404040444444445,0.1600319870881038,0.07363737110282553,0.0,0.47092359115938504,0.1438132647439575,0.0,0.20968735387374832,0.22159084301826434,0.199451422746791,0.08704894436138345,0.0,0.2099398530802886,0.21122020763635496,0.0,0.0,0.10909032427406375,0.5,0.2330704629679066,0.0,0.0864530484087942,0.15489840335377736,0.2015649591805009,0.21249219880700662,0.38085390762286336,0.09589721003649175,0.14257034309310918,0.13661047963889889,0.30947544328867366,0.050488784032402735,0.2838111056835197,0.0,0.0,0.0,0.0,0.4070841172715823,0.06164635880684192,0.16499132622478416,0.2087464225877879,0.041627029389332576,0.0,0.2785162077992799,0.06269860734573376,0.23201986861094073,0.11787823371645877,0.133715658080944,0.0,0.21722537891057658,0.011571534942750962,0.207492845222687,0.23271461636761429,0.5504342804750517,0.3394756019521642,0.48102853932652323,0.19303071018239157,0.3099734277245858,0.2333819226755432
CHEMBL1672426,0.2588055130168454,0.2193948576070966,0.18421052631578944,0.20811091280576943,0.2666666666666667,0.2608695652173913,0.125,0.1995990028859922,0.17567865299359633,0.15151515151515152,0.2857142857142857,-0.025157765113275846,0.7330246913580247,0.1767441860465116,0.25,0.2,0.2,0.6924395776243559,0.7306791571135255,0.6778425654739095,0.34454152665064053,0.16296567212165494,0.22323121652607508,0.4876053387257915,0.4621967637962496,0.249654594018737,0.16136648495181927,0.135126939795446,0.11647107774641022,0.17771270463386546,0.18652553150622775,0.16206086169334669,0.14671161111993974,0.13140324037630297,0.16062319971590067,0.15695499262566487,0.17937250171914762,0.20383077037209762,0.20828388074833837,0.2740415015564447,0.2744281727644726,0.1111111111111111,0.2173913043478261,0.5128205133333333,0.18045163142640125,0.21601147772644122,0.0,0.47092359115938504,0.1438132647439575,0.0,0.0,0.16699069652789703,0.21291754230377843,0.2528454537797161,0.3876421963147288,0.2099398530802886,0.21122020763635496,0.0,0.0,0.2318649448943439,0.5,0.2330704629679066,0.0,0.0864530484087942,0.32316995067573057,0.1276455258529527,0.6070330087948776,0.14708800634544264,0.28829145648885085,0.21638379688453252,0.13661047963889889,0.30947544328867366,0.050488784032402735,0.19487910078906096,0.0,0.0,0.0,0.9778100750262797,0.0,0.06164635880684192,0.2517236528530345,0.27026202769093066,0.0,0.31620987925394284,0.1158621397915589,0.06269860734573376,0.05305141263029849,0.33011105241339594,0.133715658080944,0.0,0.2975367842728398,0.01009273991985239,0.20948390251555918,0.23271461636761429,0.5845175333423405,0.2884869262457164,0.47891549074030926,0.1886940527945362,0.5016545168536857,0.07587559161682457
CHEMBL1672427,0.4425727411944871,0.3849307248095206,0.15789473684210525,0.31288208549024044,0.13333333333333333,0.2608695652173913,0.125,0.29024067245843505,0.1839039899691012,0.09090909090909091,0.2857142857142857,-0.02515776513813649,0.9429012345679013,0.14883720930232558,0.25,0.2,0.2,0.7310960332769192,0.7420189820930422,0.7277121374025075,0.10003029759450305,0.16001793992204652,0.21919339778581637,0.8403575885279475,0.45074875515402407,0.2379658254841189,0.15212858902503534,0.12247788562732767,0.1211989282362255,0.15341833090972865,0.15594921269984874,0.11837200132275036,0.114100646365932,0.11120309838328683,0.12346585218631148,0.12227802655116145,0.20293732461885142,0.2322992511542114,0.26896789685614175,0.34915474733706076,0.3712987425159443,0.1111111111111111,0.13043478260869565,0.40404040444444445,0.19118580863494372,0.07363737110282553,0.0,0.47092359115938504,0.1438132647439575,0.0,0.15185763596013838,0.36496780331211826,0.23724533499955366,0.08704894436138345,0.0,0.2099398530802886,0.21122020763635496,0.0,0.0,0.10909032427406375,0.5,0.2330704629679066,0.0,0.0864530484087942,0.15489840335377736,0.19038737534288566,0.21249219880700662,0.6146198089002841,0.09589721003649175,0.14257034309310918,0.13661047963889889,0.30947544328867366,0.050488784032402735,0.27036342486263726,0.0,0.0,0.0,0.0,0.8141682345431648,0.06164635880684192,0.16499132622478416,0.3044561299111972,0.0,0.0,0.22058513799899584,0.06269860734573376,0.41098832463652185,0.11787823371645877,0.133715658080944,0.0,0.22418410199203295,0.011298599056971406,0.2083633028901453,0.23271461636761429,0.5504342804750517,0.2997418325310116,0.4805528805291554,0.19180030689521216,0.3043608354489226,0.3912372810202135
