,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
Chi4v,-0.0978204625109506,0.14996412656425626,-0.09297332772219946,0.06631519881114166,-0.0004657185671207903,0.022679011174656757,-0.08275309014930851,-0.02947416582406496,0.09925325371415425,-0.08225339723386903,-0.1137750259988508,0.030341125371127795,-0.004123104903699952,-0.01983506914582799,0.108953868428853,-0.006241509699329203,-0.025548084764819397,-0.061864262885225396,0.06314768864179915,-0.017385448993483592
NHOHCount,0.03222731491308096,-0.023453064737285385,0.27483333438034024,0.048496297874621286,-0.06388536194263172,-0.06191916468140312,0.024936954807499967,-0.26671929452232634,0.13454131508192357,-0.044707518504647666,-0.0765792434091823,-0.09471264787128258,0.0004119527079456993,0.048591350265149984,0.015636438520540186,0.11266372193399671,0.010674967342427042,0.004668204716772442,-0.01545696851904561,-0.001590544624419066
NOCount,-0.04058913177047447,0.08300229419230644,0.14356143660991083,-0.1400104396682077,0.290896328600669,0.0012535021264948256,0.07909847707777554,-0.08844215504264087,-0.03955216576411835,-0.03670146854041262,-0.0336557878433129,-0.014012311536411866,0.12844855034770228,-0.01230276086652688,0.012634135909937371,-0.013088135744364921,0.13643682428762002,0.01705848288542937,-0.09969943288015308,0.1059263696402684
FractionCSP3,-0.16826969281065396,0.016538099967307734,-0.034468145394460366,0.09957792344006552,0.04109169280504581,-0.02242612426379849,0.03988811059870036,-0.016530603254905425,-0.01469782039903765,-0.02974436980215232,-0.01780951631296321,0.03610358858647834,-0.018576776307148934,-0.001477359763271831,-0.03094073372542999,0.026965374629312908,-0.04645818009519212,0.04543581024499957,0.04428543258362179,0.04709618252728996
LabuteASA,0.07736158269072846,0.1905462302815084,0.05508155465566471,-0.02734123709341393,0.00663198862327715,-0.010386492512643212,0.00012223145361699189,0.020783876294949908,0.004049458490931546,0.0047266493155379025,0.019458528282498503,0.01758193797160724,-0.01143977814081698,-0.01105916315910457,0.011424228701244252,-0.00967336840177361,-0.02722743701743204,-0.010546592399401734,0.0064709672407469295,-0.020378302042763995
PEOE_VSA1,-0.022406619537651017,0.027394124025011738,0.280214562960304,0.12676776185833138,-0.02823795683842999,0.06132811772849623,0.007355193516132683,-0.13724737383471275,-0.02979561010042328,-0.09928131892743743,0.005852833257930076,-0.014836130768843684,0.10554845726403753,0.07416976895853532,0.0040599703309161725,0.043322072974596566,-0.033413891788648974,0.10608175689387779,-0.003924990450087355,0.039455432486531265
PEOE_VSA2,0.021300837016973523,-0.004173459935522106,0.1476836595151967,-0.1090824203801412,0.29986037179606445,0.042163845589233105,-0.04973275770029799,0.07930490764301233,-0.051216406547536564,0.0008653172080158509,0.11907439516466346,-0.13106427722564318,-0.17804545928156143,-0.13023677759088906,-0.10537432949390213,-0.02201449233286068,0.10529925401303862,-0.12522707585832477,0.00796509835901996,-0.0643634452585881
PEOE_VSA3,-0.07764285525676994,0.05500638555955958,-0.16693794000678455,-0.1494983207633121,-0.05981037069507996,-0.10322682304528122,0.009107113201236921,0.07477974203063403,0.11926470685994432,0.20565889287347613,-0.14370404241520932,0.017954205616399016,0.13844810991742215,0.1539315562533202,0.022801799765816238,0.03328834479710611,-0.06362096612770085,0.11347569976386648,-0.10175306289408627,0.06873167466795677
PEOE_VSA4,-0.14171030477769986,0.025842182514810807,-0.024132546549292172,-0.0012470563755161259,-0.12910526693803295,-0.04791098235533715,-0.13557569594418337,0.03527673357355407,-0.03097958525890426,-0.04225372991510306,-0.12616096622239104,0.07308422503012932,-0.019475901068258795,-0.0576672963881065,0.2750121448579934,0.0672031313490963,0.06174473384620438,-0.09789836826964944,-0.008944477193744802,-0.04119384951317852
PEOE_VSA5,-0.1609050795884363,0.0277630392137801,-0.004402439778598122,0.02547859076467549,-0.0913066363117836,0.018818382444696073,-0.04322698831995232,-0.04115641154322685,-0.05840005087203675,-0.00014672775609534888,0.014380109545496665,-0.00040101035368294115,-0.03806042221021029,-0.039822882467512276,0.05428647644321423,0.008925976025607373,0.008922217484225468,-0.06279877458692783,0.15275881907593536,-0.022172066407184377
PEOE_VSA6,0.16723383539821796,0.018057022636031962,-0.03215310541889401,-0.017744571049274023,-0.054188835304710366,-0.05986679547853798,0.047242787112605544,0.008047036058210673,0.017786351835672183,-0.02200616914570322,0.04725788371429976,-0.02513973040230405,-0.056688986168857085,0.017409880191641216,-0.054012567241486995,0.026981324401876436,-0.01802133599117826,-0.04564143187699228,0.04486272454242564,-0.02346087575088156
PEOE_VSA7,0.06954072281651492,0.0779372489289268,-0.0494053317884133,0.2701241153522992,-0.0031726694076131237,-0.07520775730463654,0.17732944338563467,-0.029430058734695404,0.02153027035459929,0.03605581583092925,-0.0029541234251838685,0.0479614977283065,0.09735346865780264,-0.07071141099310602,-0.07203115247719469,-0.14681187594613038,0.11272018609301475,-0.07520663393597164,-0.06384295145150885,0.0811198653327846
PEOE_VSA8,0.033371118293966086,0.08551485279675686,0.001814590271242565,-0.17159635103690093,0.01811591762868312,0.18198178960740002,-0.30304237724107236,-0.0469692248086428,-0.10785496401076299,0.03730397652524452,-0.08272723884537153,-0.006504601546818731,-0.09906857524426466,0.052732593569220124,0.12419021982049529,0.12319632030957176,-0.2608825198389501,0.24282297508665307,-0.04960077252145231,-0.03186136203243767
PEOE_VSA9,-0.0691037122685221,-0.04111781804315131,0.09195037552213435,-0.19790204216332669,0.15215442473247404,0.04693404793162001,0.13552224769149063,0.12208310166085233,0.15423720774688185,-0.15071570814052043,0.17442958603428696,0.09161455109593998,-0.07476562576306857,-0.024487911724003025,-0.15604767660603905,-0.027817054158451447,0.02995473201252173,-0.061500766029712904,0.1907067090127003,-0.15020276952006226
PEOE_VSA10,-0.0587741023067477,0.034460016570872394,0.0678947461015937,-0.0539940639086256,-0.21229200696798256,0.2340392314817199,0.059580073609111016,0.033853974326828754,0.06089168903361653,0.13306976911457125,0.056225504557766,0.1630212573440653,0.2415990649393837,-0.04841305218694971,-0.0016481217397931755,-0.14257536243077112,-0.1240302200859791,-0.11322134853076096,-0.13580248323190244,0.15810095774753322
PEOE_VSA11,0.002296914801637018,0.023790182561781063,-0.014984711900859666,-0.03953727560510645,0.02355495711175429,-0.027145991200404753,-0.08057158799511745,-0.00913307544652211,0.04419383592429441,-0.2179224261190136,0.17658829406687981,-0.0355627834496689,0.31186022010875314,0.6871421915713439,0.12118235463582011,-0.26235333244386383,0.11556860347894263,0.12151253018552137,0.34618399969112396,0.11136964537924907
PEOE_VSA12,-0.05462642610837757,0.06209187564546997,-0.20490258113220128,-0.14365321140274537,0.15394737884480628,-0.07500134155796688,0.05523207835389976,-0.14819886898379137,-0.016885204246627632,0.0033178531818749296,-0.1180245119803433,-0.049873542051047486,0.06952600132293714,-0.07809747157000382,0.07569426235726817,0.033901932005358,0.06015986486819731,-0.01623617624768029,-0.21994560813485656,-0.04717617271938716
PEOE_VSA13,-0.03158767179013297,0.01257156087943388,0.10136001261975837,-0.011504919104266579,0.0688166085736061,-0.17442804070375273,-0.16884862330743955,0.21920939122362743,0.15161780812641165,0.2336948491198274,-0.22437246150697648,0.026060373612977614,-0.19633089191045214,0.17798325756133584,-0.29084827417749914,0.0789788997717733,0.17528309866610406,0.34900473934755727,0.01599467760473291,-0.03127937920797296
PEOE_VSA14,-0.07149530155835523,0.0160028801263862,0.23560135409933505,0.11544455434531108,0.009289203004475197,-0.055155516497699335,-0.007782024853070031,0.15491280269612254,-0.14533299040823258,-0.009846298996485042,0.12660330456571273,-0.1662669805205128,0.03187307593707684,-0.057715260215710495,0.14287640463273896,-0.03621494246320719,0.03985111139037027,-0.10177784293540815,0.04139338359743582,0.06575209313108582
SMR_VSA1,-0.16540820459810582,0.043815985001113576,0.03756076564997917,-0.08639722060416459,0.019283297953386663,-0.03417523699182571,0.03900221977499223,0.0447030123965602,0.00733327372298431,-0.00927762086796229,0.05316667654632153,-0.0855065101075799,0.00401882114782924,0.00714242874753267,-0.028896069237892272,-0.0095508874980241,-0.0011481886733733298,-0.0022037454126005666,-0.026235976305214563,-0.027923917379692718
SMR_VSA2,-0.007681327502165832,-0.0041412329771823835,0.010397437891393467,-0.015416631742881068,-0.07439908477152479,0.09164471339382438,0.01241344631613371,-0.020754385174193715,0.18790240928264668,0.05767649639461104,0.31359790817427113,0.2694949516644614,-0.14125390573781763,-0.2446137234667468,0.4070485434822562,-0.1794097040224244,0.44135444374504373,0.42649716797923304,-0.042825522476620956,-0.025790486101464043
SMR_VSA3,-0.013630680454003738,0.09926950402939952,0.0775660040913614,0.058885125332855365,0.15599329008846424,0.08374916895319452,-0.17425850396638892,-0.23751511910797185,-0.17046661656392875,0.23037130860793667,-0.08269369936720394,0.11839617202320682,0.2112476828475149,-0.008028245148992618,-0.08250270088780226,0.018779987630840475,0.029006288192909135,0.05967571397899448,-0.08025892601535872,-0.05717653641792429
SMR_VSA4,0.013706951390670918,-0.010113030988244294,0.1024922147633619,0.18274341864124885,0.03464922359949775,-0.17266362324994527,0.19740885571833236,0.053453583453011426,0.23702570041048943,-0.16206389666416612,-0.08632587368983961,0.019288130782765246,-0.03394706646085254,0.15766296372871524,0.16532208517282304,0.38453764863372386,0.10376244687158773,-0.18644439153599035,-0.03249728536981356,-0.10135136392521901
SMR_VSA5,-0.1174066473505616,0.08839540411325615,-0.031085109858086987,0.20267569170172312,0.002173175097755092,-0.030966997284598646,0.12031838014989879,-0.051163411853144485,-0.028834891527508094,0.10851285490224712,0.08392592553803653,-0.12278888841646292,0.025791349291085505,-0.013786827484590201,-0.023763591722992763,-0.10545782346915966,-0.16096838647765205,0.11162059468797884,0.010503612233475863,-0.05168713680708059
SMR_VSA6,-0.12314211598406659,0.027301127785032027,-0.0031153075375090528,-0.07287121474327533,0.08195588172669961,0.163860415233815,-0.12481625329723538,0.0619848681736487,-0.07593818091241178,-0.16939769768517696,-0.08518390947434266,0.2787575746483507,-0.10863910353059125,-0.010015271268030247,-0.045278267119756105,0.128866849502817,0.12035198491775505,-0.0033990667608268174,0.12681790271737828,0.14208395556695205
SMR_VSA7,0.16691308893524598,0.028344830137251188,-0.01259172350225406,-0.08970955837132043,-0.08210156946498101,0.02679236971787633,-0.015907565277982427,-0.008643635924789932,0.01910394302224539,0.032224131891275466,0.0462653174220415,-0.04446802947615581,-0.03579806574768475,0.027834758375064373,-0.012900007858406615,-0.005427943776928765,0.014257522034553913,-0.06291239140010105,-0.016573400457624444,-0.038711945384880715
SMR_VSA9,0.16063373991892038,-0.028694179228354346,0.023682354260544537,-0.05520483852508749,0.03844459291383254,0.039681011905749866,0.05931479220237717,0.08289778950857715,0.08622401374630395,0.008379287220285737,-0.07316032111206684,0.07381781931447343,0.07925887808849265,-0.005043172742372291,0.03499453721268847,-0.033733155537721674,0.02859068921609088,0.07668705670186247,-0.08874463177871653,0.009852476413410005
SMR_VSA10,0.09458987134989247,0.05644526003094366,0.11638354561968542,-0.04219003675225939,0.09172356727833483,-0.2405838308058523,-0.17187180502549812,0.05437301747745574,-0.030615662063794482,-0.12415448807234875,-0.17293374576827358,0.08794801740269526,0.09794199874203191,-0.15911088713112517,0.13509822625995058,-0.09967744265646011,-0.04057809446535107,-0.048871919868415,0.0222711916043788,0.11847240794173021
SlogP_VSA1,0.10134744896477026,0.0025610925285934165,0.1973726233355576,0.03203952951660732,-0.06887028317812822,0.043081599339476674,-0.020551436918706787,-0.19936313639054867,-0.039004710067010936,0.05940934307506513,-0.1688582572090083,-0.051027731876728086,-0.035872154388881326,0.10279784098253884,0.12026158623974871,0.02907251760243148,0.12352826897030961,0.015750848043416168,-0.03314542613724437,-0.024081348418489124
