ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
CHEMBL1083919,6.562176332537664,4.529748598172904,5.311086365215676,-0.875062444413499,0.6777129205782506,-0.9431732353768939,2.1376950383000564,1.0040132091224994,1.6856633449643719,-2.169272916344668,-0.09071510100013828,1.3687882602684704,-0.1513163044777186,-1.4504296891268884,-1.5587439665866663,1.0765325073156726,-1.3875843575059537,-0.21019912667550625,1.461141612145738,-1.0557740945937264
CHEMBL1083923,4.69864867653177,4.0733225078908015,5.355183152236136,-0.4556625424819949,2.478635828164817,0.07220018304339064,1.7340120812361008,1.8250518545644814,0.4628524895620236,-0.4123053401477459,-0.298330706653612,0.5004457859271703,0.7731990510543916,-2.332135980824834,-1.6509720665871637,1.5123096485103666,-1.2462040901536258,-1.1167775127337793,0.6813496410566895,-0.2084868114637226
CHEMBL1083930,3.3251761060456944,3.348664197281464,5.455677202174057,-1.8736823988053495,4.345111272083094,-0.1356626420909041,1.2561445191966556,0.5682900072657956,-0.6974707356616153,-0.9864372275033143,0.03098583370290293,0.4979364544848064,1.5644407977199193,-1.383735683995173,0.6449631703654343,0.7525602789732789,-1.172713664102062,-2.13998198713379,-0.019589117867687793,-0.018792885265235905
CHEMBL1084400,-6.023623022762297,-1.552540236297502,-1.7792875735238207,1.3077623473471105,-0.2134258325330051,2.4726167772637395,-2.7335329439963356,-0.06053978814677239,-0.17724239702938932,-1.2493271963220232,0.5874438213746324,0.7518377967280812,0.17591593593987584,0.18164084297106106,0.3130608356172812,0.44882401732794125,0.11107540600909259,0.1936580310402404,0.5683427126563896,0.11771374934051816
CHEMBL1084401,-6.337441560962965,-0.12062309926618178,-0.7351142137097262,2.085794080763265,0.3576168536292644,2.659955436539839,-1.899397781005493,-0.7554358957322892,1.4477417010701301,-1.0407282055234814,1.0294301819824159,0.31781450939221395,0.40908192384073594,-0.07357167901493589,0.059461390954470256,-0.39098738389108656,0.16902122618399337,0.2432869345969743,-0.2803763377321065,-0.6765428755613332
CHEMBL1084402,-6.987931614295517,-0.4638308127306011,-0.5836231314511258,2.2493539424377054,0.09403216556069634,2.535688041224199,-1.827223347164469,-1.1190592190736375,1.191914045433553,-0.7043478114131769,1.1576204268939838,0.37274037423859324,0.6482922678508493,0.6683221902264337,0.0756880319075832,-0.5161749266315355,0.15401453568654147,0.510332937654437,-0.638405545434458,-0.9248008946858208
CHEMBL1084679,-8.730885566857301,-0.1706476057590154,-1.4392186304255399,-3.1288170704128078,3.0413186509616743,1.6524042390998666,2.0412451059002823,-0.15405934274625085,-0.20101058661076954,1.2304252439462027,-0.587280746066435,-1.4853040727970162,0.08906165798434756,2.4295016539105165,-0.9163306715145654,1.2492527959962683,-1.199357952222491,-0.824716741419731,-0.7933247296329978,1.48914295176738
CHEMBL1085423,-11.663359637559129,0.8724094961696779,-2.342094219001864,-4.439279297322973,0.4257237432635802,2.9600652600126827,-2.7066631303418585,0.33913210858451404,0.9736652222243122,-1.961678613084329,2.054924044045107,-0.25159430456682036,0.006387404779327537,-0.21200175065725185,-0.048985129200987965,1.1191550991306751,0.04406644125648362,-0.5533168009644386,0.4969026027272614,1.2520551808373852
CHEMBL1085726,6.955240248699208,3.1968630486583787,7.555448812980785,1.1073748312977567,3.2974659754999305,-3.5004266119256613,1.793192740972015,1.8097737177353759,1.0354697806946842,0.12459354063425038,-0.4888158509668446,0.6603160465925165,-0.30870851297950824,0.06772931862047041,-0.3464328565969296,0.39108827252169426,-1.8994631776704343,-2.712138234455536,3.419382559976155,-1.3609678334621398
CHEMBL1085727,6.698481095291243,3.849845913889335,7.249749525096414,-0.3121019731561545,1.0503730497840842,-2.395998628509449,2.0840906055893,1.1699153395127844,2.2278133148423027,-0.5668659486309602,-0.320511150537496,1.2901797996456192,0.6007757088388449,-0.051048638590837345,0.061233829943688554,0.6299003348667808,-2.0731769851295314,-1.8825132484059002,2.490338377685225,-1.3187595197135926
CHEMBL1085728,6.6341799274607505,4.386752727972118,6.979075638870227,1.1776588881974603,3.2111427709345457,-1.6041886122909994,0.772428016936267,1.1103514224836555,-0.3896279527348211,-1.1173704685427628,-0.20166017480450515,-0.033692784323783934,-0.01135120286380052,-0.36087278626716573,-0.13750007043360502,1.3582651970070376,-1.966251573323858,-2.1985341363992976,2.2168826011322267,-0.027449036573709274
CHEMBL1085729,7.507536655437654,4.312386896645935,5.59956823864296,2.212469728822173,3.7929087827263617,-3.2291065750545203,2.130125760188692,0.03068712913287394,-1.162246227691264,-0.5146210665236957,0.34126977537607056,0.5880858903105077,-1.2628223146786886,-1.0871243541524298,-1.5080267974939885,0.7450710221451664,-1.2350080894565238,-2.2167469865337046,2.096143119139891,0.09486877166205607
CHEMBL1085730,5.308217929386496,4.029676258735542,6.805021998793143,-0.47972790559298834,2.1860828123374016,-0.7320431075102601,1.8840382156733266,3.073449605242249,0.8923018771621728,-0.883148336783134,-0.24552549526416664,1.0474239138297203,1.072613703742733,-0.501942150819875,-1.1380825861143324,0.8434298974613786,-1.600328261318225,-1.3530949864755095,1.873008933108482,-1.4362557941438827
CHEMBL1085731,5.7795221354869915,3.293111780184594,6.775938779715658,-0.07948497963842961,2.5238507631037472,-1.2826216967883952,1.9315132113644025,1.7028807706326157,1.5931553102322629,0.24193648051115338,-0.9473313245603061,0.4402382450162833,0.9468146756826257,-1.1392509068424295,0.397267188615144,0.9071233986706919,-1.922371061040386,-1.9473781584610868,1.9849208317602665,-0.5690617273375547
CHEMBL1085966,6.2326108161297045,3.1165468093673727,7.2210143732827285,-1.0512341273391432,3.569575895231982,-1.3771086072870684,2.122279929369383,1.8386744731880464,-0.2570177246917145,-0.7815839429980888,0.8895935704056463,0.07587907345668753,1.3969267681992275,-0.9049225348211544,0.7134957874703136,0.1447577634861973,-1.1818660291886445,-1.5710716499282702,1.3801961296315963,-1.196996294665587
CHEMBL1085967,11.799864271169973,3.882319370806664,8.81159804805978,1.8550605054902316,4.341360487829559,-1.446133449484745,0.8011069986698358,1.0067327692891694,1.744191970855695,-0.8687988276446033,0.7251983894809699,-0.10141844199123146,0.491733233871922,-0.6379329479273514,1.1965109765040045,1.2203050150382069,-2.273749145862453,0.1851869836535756,2.3819414151785825,-0.6926321739119208
CHEMBL1085968,10.174997229040457,4.588113429287626,7.777738509032003,0.7988093184225282,2.42004239327503,-1.479635730981691,1.3654904620709791,-0.34341257353739757,2.1949135028357643,-2.1889535995798446,0.3908120992742039,0.4945093678679033,0.2343608360068729,-0.4801550658530033,0.42108122765289024,1.049595998259835,-2.125549340514819,0.11292165084188435,1.2951000297774615,-0.8311319182090848
CHEMBL1085969,7.349343020011915,4.582783134051837,7.180794216546385,1.0824156424684455,3.2667588329198787,-1.2943369337747124,2.312709931990056,1.6906050431697306,0.831099229257644,-0.15090374057829117,-0.8405268232857196,-0.547943741281803,-0.10681027360482666,0.16729244823238132,1.4884258065864102,1.5826535694819535,-2.4405040489890095,-1.1584076869396376,1.6710799376118048,0.45989644222028575
CHEMBL1085970,5.7280572136776025,5.300188437356606,6.127186452223348,-0.05247401250077552,1.3363428763820608,-1.3004507345232497,2.9608788017199044,0.3480057268407699,1.399741508597784,-1.3898404014154548,-1.1945427080676037,0.07873101725995715,-0.524156779985299,0.1279520706354061,0.7741162714739447,1.2087988958667446,-2.182454348227937,-1.369842013493887,0.7876113790543112,0.2314392048956167
CHEMBL1085971,6.548249081607786,5.787956166589695,6.344262117134791,2.631596089172814,0.5428905805658478,-2.06402034967142,-0.042341191693895025,2.0636578904598655,-1.5414456361794828,1.0772755755665977,-0.1266333604987866,1.8291971188529363,1.3088925006768997,-0.013119260826336724,0.5022558312328033,-0.0295096634112567,-1.2381360205538532,-0.8235302914426471,1.4437970150319077,-0.7241532971420479
CHEMBL1085974,6.267403339255221,4.036841674109684,7.157577486491423,0.09239645412549978,3.0462517633723842,-2.164038821297473,0.35763565604933123,1.9882764142974871,1.4405871619268587,0.22008874885389373,-0.8274894003557148,0.39225162032897104,0.7041190672873316,-0.7103341987450345,0.3119305461817223,0.8318310777944141,-2.4163820528787734,-2.336136358789515,2.8253037839127226,-1.0281164227643602
CHEMBL1085975,4.469655904940092,5.555985842980911,5.765017676969693,0.37812188890180043,2.5783714931813315,-0.6209907979724654,0.43209745162370106,1.3591319548821768,-0.5700711193944873,-0.7528828929722071,-0.2240788210308471,0.5150520193046488,1.1551417353682665,-0.9947383359750469,0.6149348994822402,0.13602989571600166,-1.0798656176585508,-1.32331238626586,1.301123071443194,-0.7533864085341855
CHEMBL1085976,4.830487103139198,2.6867951852849887,7.552868288679979,0.4044858115600328,1.6824842789350323,-0.9006021088649557,-0.12236223690427782,1.599138564365075,-0.09387154633949277,-0.3019650562349326,0.38273322840170465,-0.0043915498215391525,0.5900564076014231,0.08291310315043314,0.8306255660209257,0.07832825769758374,-1.0272933861223479,-1.5842697138810236,1.8912176941934862,-1.2901185183901671
CHEMBL1085977,4.782299280784009,2.774835163666282,7.284051813955794,0.6993537313227571,2.096510738301373,-1.0939151378111414,0.04961578813747722,1.2179542618569401,0.2412709397176385,-0.40262002039196604,0.318446448272687,0.24956011785801485,1.0242728556544676,-0.29675045163724506,0.25286087351564235,0.43660236746434716,-1.2141846360983277,-1.4455426877441795,1.870778475783533,-1.2588280724165057
CHEMBL1085978,10.27438525620655,4.737933676720262,7.720164533638512,0.889653925162933,3.0287093642382628,-1.290061591597448,0.8070934785426574,0.25953103477058376,2.08098915206377,-1.6899758071259143,0.4809544404479655,-0.016747272693549704,0.7118537552989237,-0.16460712817999046,0.01599824073583244,0.5962628377845781,-1.5310198671949766,0.4347502736999916,1.1551394375395585,-1.4690019794866584
CHEMBL1085979,5.79355749205564,5.548124070562805,6.195404862071709,0.13770461239108572,1.869147842539678,-1.2832671311233315,2.6077371287035938,0.9988526605520488,1.1008287061724533,-0.72109078406119,-0.8023473076173812,-0.07795210341327287,0.36266969379270403,0.6379395407281535,0.27305364319097636,0.5268502582926206,-1.4496765002991636,-0.5590853710010184,0.3449950690221304,-0.6792955619996246
CHEMBL1085980,4.668618329411354,3.652778478678593,5.882569144979348,-0.37657600483842507,3.2609707277573734,-1.8450755341773075,1.5835568488002327,2.160418251503359,0.885927160876462,-0.056314246334211025,0.8107956565654693,-0.31238786064156304,1.0463520488246203,-0.8209221056686682,0.7355254032495152,0.5509783778340136,-2.0299666252561086,-1.7781241121084583,1.8938396955758556,-0.08382473349301892
CHEMBL1085981,7.872240978160614,4.175164517313214,6.764912590075533,-0.7368150846054112,5.1688305938602,-1.0879723029473574,0.7818446589433043,1.117304313259962,0.797604619031907,-1.4181773234816533,0.8630937761641327,-0.5225326659334656,2.1381868154251724,-2.3235771032444257,1.0367832931015792,1.2832810001220727,-1.7484685796228219,-1.5820919492080838,1.4598380579868038,-0.830940469974038
CHEMBL1085982,6.877861155835154,6.484074513413659,5.063448421579326,1.4393377993026828,1.3764833198589974,-1.0752203317571383,-0.35170720648284376,1.6914862661479437,-1.3888065097239481,0.23551054096710536,-0.9890016981729663,0.589633612383613,1.9117016352283651,-2.553305116089194,0.13512210925675483,1.242968768417993,-1.1604216833920387,-1.826379071635575,0.2811630993748195,-0.25277195264253505
CHEMBL1085983,6.27973831995269,5.441745453588771,4.9933344646208715,1.2622816370583099,2.273742423136822,-2.163850515447635,0.6013049204719294,2.306204132180066,-0.4997599372723535,-0.11043132411355504,-0.281405154236944,0.877804608930268,1.698178062816675,-0.6988227646352937,0.7335013024129042,0.5945044352371297,-1.2221376531519994,-1.243903379228619,0.7138109723461796,-0.022389785508922826
CHEMBL1085984,6.7310235134646055,3.9782113866911195,6.9927176982586134,-0.290594486553197,1.0795033909423606,-2.13050239763106,2.306098077049119,1.3125522862838326,2.132842424666996,-0.43474452948376496,-0.22984452848703998,1.4558592051803,0.6091229825359648,0.05537091113336499,0.1085232066175079,0.6126594067678817,-2.199505457216683,-1.8266077966892338,2.5286709504487908,-1.220209293137482
CHEMBL1086235,5.73464511771263,4.064305114043572,6.9623628423406565,0.3198676767214435,2.560333920696098,-1.8524909723016496,1.0349333850791773,2.5542755585725683,1.1412842794026128,0.31746420907627043,-1.0114729403632443,0.30764504785244373,0.9378022678878252,-0.46517877497731364,0.46910969985706347,0.8225324935976136,-2.446106174160393,-2.5309908545173228,2.7400802441950023,-0.9995436759674547
CHEMBL1088572,-3.810227991622941,-4.051707477204139,5.781032196559312,8.98979432127341,1.6341174823132045,-1.3379499115485711,6.941025096202841,1.0711040210847265,-5.362224012253259,-6.899117472920737,-3.8782954702724846,-2.4998831417354705,-2.8270253399349885,1.4049394870457077,1.2953148447199432,0.8248039433787315,2.870242878937864,2.4133669045731434,-1.9513948016393112,2.9217336313752234
CHEMBL1089021,2.313570478819672,2.419542888739731,-5.048737362089134,-1.1206456509452996,-3.678946102159897,2.8422849059311193,1.5204308645809936,0.8345096448096017,-0.1838758884924146,0.033318787888928926,1.9883217593193414,-0.3479181947455741,0.2330646317949771,-0.9942138628738513,-1.7904546310383176,0.2526503510750319,0.8759453990454945,-0.5755722330987634,0.5867250903323195,-0.6245436613163001
CHEMBL1089022,2.9271615181765687,2.5191736285623048,-5.354841684857466,-1.2941375601996639,-3.4472393230266283,2.7181193242732236,1.3157002165295215,0.6927984986180554,-0.02855165052131625,-0.04310674581410055,2.1720041920039965,-0.7428436637779087,0.2889730353584074,-0.6043676510176836,-1.8663331638634069,0.40444861757090794,0.7857291301174761,-0.6236705282090204,0.7628547491514007,-1.1129250345949107
CHEMBL1089273,5.6725698330192635,-1.6387165093386156,-3.9768059928048083,-1.3637483313185468,1.602078845324144,5.608175241525268,-2.5186800786183507,0.664272725557652,-0.3483756452717097,-1.976811973226815,1.5142282560323652,-0.12512179845753232,-1.3351366925611368,0.7043438601289996,-1.5915681432230817,0.5508067523981227,0.038401658269730465,-0.0014685526573178234,0.6011706916999507,0.48309968959389693
CHEMBL1089274,12.1147990308204,-1.5466477604688973,-3.677038600426685,1.5697962315077014,1.3477706862469894,1.5532549338647736,-0.7274826292063532,1.4099557697827392,-1.7313338754987264,-1.9512174401317397,0.04205483579768876,-1.4180452430264736,-0.5410865296430293,0.2190617608752606,-1.4977861624437867,0.40720993846186426,0.08488689759921934,-0.06655263458303093,0.7889766429822881,-1.2692694974645495
CHEMBL1089275,11.280653160446027,-1.2525676583104566,-1.0247688785664797,0.9428344808589508,0.8032456556396239,2.1573615545876286,0.6380897046797279,3.1635499818651334,0.8298051514455075,1.9445361174979823,-0.4752469110179395,1.0601716833484878,-0.08775369018889696,0.3576039316225851,-1.3117853655845777,-0.14697190051022024,-0.6805018507013768,1.0239938215851876,0.371208739025352,-0.4547129465167742
CHEMBL1089276,12.162335218062411,-2.127467559951666,-0.77030269631784,2.040885241664592,2.4745367869830623,0.9618623648701632,1.3609756503089603,2.7004133583812613,1.1985397407316798,1.4792690425319794,-2.053059227568791,-0.23741027627690497,-1.9126503645781183,0.23824132170655857,-2.309781264773948,0.11265771382436217,-0.304343008118317,-0.8606231690284124,-0.20843233224496627,0.12025703790298045
CHEMBL1089277,11.79298291505917,-2.3466642706434007,-0.852171263512832,1.013080763611191,1.1577101923322666,2.3168427849210853,-0.055623285200624505,2.43723378971977,1.3340703209076827,1.6475660127955778,-0.8911106921937942,-0.15805442620174204,-0.0051482749445166745,0.3403541494455803,-1.5304454229581494,0.5316555462697444,-1.1571151278277656,0.1194032559149888,0.2325915336466412,-0.510954845487428
CHEMBL1089278,11.984696726774649,-0.9129684709472655,-1.2393588163368543,0.9601183679052165,1.0072679068578672,2.7275257326308044,0.7260396503742451,2.4505499092248004,0.5581885840281287,2.496727470601092,-0.9186595973406197,0.24231003977151128,0.7744083749034942,-1.6044637153063976,-1.430692267100989,0.8311947575513646,-1.010947149291899,-0.1416829392772817,-0.4996977906422245,-0.0819063805136824
CHEMBL1089279,12.088207379867026,-2.833820988880815,-1.595302619436268,-1.2638298170703373,4.067574374874876,2.440404429356618,2.304746010103237,1.6302862704214658,1.561119227958042,2.5508395036463947,-1.0018919364215433,0.02242089941505915,0.1972885446423991,0.15964922601893514,-1.0640627403716592,0.19495637741614727,-1.2121351139326773,0.17656965450423948,-1.3722018469456774,0.06162383398712494
CHEMBL1089280,10.982358394731813,-2.7683976609571803,-3.4588112223384906,-1.483858895937024,3.3659867760672983,3.6642523224137844,-0.37366652921721816,0.9091772167484131,0.055437599205844956,0.27484442886686894,0.2520523911053309,0.4502265774562974,-0.3396962605114584,-0.03476658360729834,-0.7902836224170966,0.03343762620528611,-0.3237875780386617,0.23574697016491455,-0.20765836980915478,-0.28700090865566735
CHEMBL1089281,6.349944010465664,-2.3735224777686557,-3.1035602554725275,-0.7449041489876124,2.089799913861298,4.991226516717591,-0.6484030557620319,1.1369246412788385,0.47810614634608023,-0.7027103192143501,0.25081457728628115,0.04495656294736575,-1.7048188835493818,-0.0008225263998792751,-1.0871327846801133,-0.1433795185398366,0.42811598082235447,0.043957363223086125,0.22152547821235663,0.31523651737177283
CHEMBL1089282,5.726942642568152,-2.6299778858555403,-3.14140494665331,-0.5565170874403792,1.8862592737214843,4.9015328220193295,0.05064497720270429,1.1924940800145618,0.3847051110669293,-0.4240390815356445,0.189730776440501,0.09164570643603384,-1.1200484232066643,0.01962207755210461,-0.9956938552975081,-0.3320756224791522,0.528783740605343,0.1507247890511635,-0.07801548932997461,-0.09755231052607691
CHEMBL1089283,6.274184290890994,-3.228927791888746,-3.1059806738813105,-0.23973212757546405,1.5526972372841823,4.9968434529418975,1.8724427074630967,1.2900220986048854,0.5169295084290063,0.8123238722772703,0.44078579136519586,0.10907981977553484,-1.0661972003576667,-0.3654468131705931,-0.741461632023195,-0.37967385222069294,0.15780492119686612,-0.021604164192794553,1.077081481893155,-0.015637629321922163
CHEMBL1089284,6.879252568583036,-2.6268220941117963,-3.596619968039169,-0.21621923892866937,2.2807528055630204,4.83474159594668,1.3781043535159296,1.1062420367458503,0.457932943464313,0.871039713952381,0.7417358393613077,-0.3600463914910337,-0.3758137525455476,0.7472556475849753,-1.2262665882013635,0.06851962702589315,-0.04719249524467939,0.24927973147670857,0.8744619543820287,-0.2861705521829025
CHEMBL1089285,8.446695677420914,-2.868857183948084,-4.058942900198374,-1.4148776306929292,2.3323236210267133,4.6841943757401925,0.06889085815145533,1.5505931892979528,0.5016570331909819,0.10006840516477038,0.2714200840522305,-0.49494483184840654,-1.1168740811445006,0.5633229325341679,-1.0534066179968784,0.10672499439547721,0.1469111570905449,-0.08079775899642082,1.0060367347288122,0.3636361634794017
CHEMBL1089286,9.532410249441476,-2.0257507090295346,-4.196037544617229,-2.147305580028669,3.54413820611045,3.9800947677458702,-3.254625173272989,0.43777324232300835,0.8185618920961548,-1.6431721243934119,0.046826493780845274,0.002876003286886523,-3.0626598348971745,-0.27336934782314914,-0.2738929655959114,0.10581859398228022,0.21604848706219307,-0.007900962592501531,0.5905757139434109,1.378468373709597
CHEMBL1089287,8.060963862582005,-2.478097347440763,-3.77769091456426,-0.5301455125880903,3.0233122115007456,4.003787718628872,0.2756063550251812,1.0217816599246783,0.9418952742580066,-0.1693277721563429,0.4831192598770174,-0.21297677267876683,-0.9873685717884402,0.4722964571993459,-1.3550538047231233,0.24166136852476103,0.145355940516609,0.8553881034758332,0.5680663536355207,-0.46661843034731865
CHEMBL1089288,10.14356795772839,-1.593427180644304,-4.1251974232589275,0.8578355507268398,1.1540002094355726,2.3487941784429283,-2.363374393128359,0.7779070620621261,1.580235235916934,1.2347776438421316,-1.620109428929507,0.10091923253051312,-1.188193273244285,-1.8248597742724098,-0.5310412303147873,-0.4651853000147487,0.2709034520240835,0.7195662838633625,0.4899858595865444,-1.441056180436825
CHEMBL1089289,9.57369102317534,-1.2547457941748887,-3.982388510754798,0.33114909612000853,1.2292572891199385,3.21156043169365,-1.1781248367574486,1.9653667502966008,0.8392517604908935,-0.09312386828146177,-0.18078079712162842,-0.47016515212381277,-0.4855181101735116,-0.397159805983594,-0.985805310741682,-0.057434748705577666,0.21721339688737035,0.5833513483317047,0.12433704457932468,-0.622171540115059
CHEMBL1089290,10.425301469420527,-2.9506398453181983,-3.37506007834753,-1.4442031873348542,2.8362625019369396,4.012733831612912,0.27690393458259827,1.6310127126647826,0.03592910062296612,0.3519197408167819,0.13980711950111469,0.24402085392181194,-0.28908570655638477,-0.2094430027607389,-1.1172889403131163,0.3149281091707731,-0.17353254308274177,0.22401602168654386,-0.015481648885630176,0.08090536683560061
CHEMBL1089291,6.280679216045327,-3.2291652590597235,-3.1842260169810492,-0.2706369474046528,1.6538778885854355,5.147505205439858,1.8249521247462197,1.2605758933828282,0.5526661150224479,0.7847610564192413,0.3401193603546987,-0.0009635044471175364,-1.3127399122342605,-0.4132164533699922,-0.8626833487159843,-0.272575829718941,0.13756559041932173,-0.03114967613425745,1.1860826733447853,0.28497680378064155
CHEMBL1089292,5.723511380830439,-2.614334007488533,-3.1479555829753556,-0.550914516937161,1.8952114567671414,4.922029316282596,0.059194019836436046,1.1933899493494833,0.3915467574540305,-0.4125821840481478,0.19145828288192165,0.0960885337132021,-1.1237358078806043,0.02185726038755327,-1.0163581589224515,-0.338363082624166,0.5532310500156483,0.15812981801038403,-0.07711512608318492,-0.08946973670232955
CHEMBL1089293,8.304278452839863,-2.97017593608248,-2.7448486253206,-0.49308246318172755,2.2665495661560935,4.869889003193766,1.6235731426690838,1.4067809283204538,0.22229170522518374,1.4527227389421888,0.882867438909375,0.4309588340479593,-0.5189342033400363,0.11970816601459483,-1.4721564865523706,-0.13993891181306076,-0.3518600945905772,0.26529725532791176,0.6802718309242308,0.596562409088244
