ID,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,pchembl
CHEMBL149736,-2.3848104687442913,-1.7509252893340919,-1.7111805552581603,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-1.663605136881977,-1.6830377831144174,-0.8131765646747063,-2.2270601816469053,-0.025157767540640547,1.6872645276666338,-1.5393697081677524,-0.440641953470653,-0.6121525656024372,-2.460617818250434,0.8472458708546019,0.09783613124144563,-0.4975453916044575,-0.6173994570514781,-0.14371195562064729,0.0003676336024556062,0.38975339725918406,2.4854914934770216,-2.1914057161236884,-1.2717400405915804,-0.7351983346578065,0.01863304193482231,-1.6158532774830232,-1.7940830548651645,-1.4780284979479135,-1.565056301692531,-1.5093522739575862,-1.7698860403513776,-1.7334616617239285,-1.5269697684904504,-1.603179735777255,-1.533739203598317,-1.714168635545354,-1.693453792819938,0.5789249650154455,-0.38759344320466266,2.2823656581878806,-1.6960313545506125,0.867718800881328,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,-0.806830829059033,-1.4855530676647863,-0.7597758027496727,-0.13732925419846503,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936636,0.7273121387543089,-0.4361625485922042,0.27449143404292403,-0.4697467423157568,0.15445304292557546,-2.3175049260772176,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.08139390123642523,-0.961069626268895,0.5451742544320863,-0.8559249464141048,-2.205886144088415,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.5804381598498568,-0.45983447179874387,0.4681566103227039,-1.3562092473075642,-1.2661147357106113,-0.2390190237431355,0.006325675673861737,-0.7909503900857143,-0.02505584220011228,-0.9753546335140291,-0.13636285591867348,-1.0497615498078214,0.06778082734866134,0.27212911169022863,-0.5322718289063704,0.06867851567103478,-1.679376570402321,-0.3320515583441834,1.3298257314159054,0.458632121570713,-0.658996338613722,-0.42141961943324835
CHEMBL150253,-0.19814905665059762,-0.26189757385147716,-0.2841863336338488,-0.8010704392799718,-0.3678357295908639,0.6674182828598131,-0.23572139386394145,-0.15760419985975976,0.5175142295486042,-0.7608890591477777,-0.025157750481806147,0.938256540528249,-0.1472406032983486,0.4658542368942014,0.23659884437394826,-1.3984902907000418,0.4301602706263491,0.40258363038762973,0.6172090674223213,-0.6173994570514781,-0.14371192364849752,0.00036766962613214027,0.38975339725918406,-0.1275132070216386,-1.0388549229692958,0.011075252538083514,0.9423456171441391,1.0213660585212894,-0.2913486970778897,-0.1864027718176284,-0.16794919189091315,-0.012337630725351621,-0.23579852529340006,-0.18267478683398164,-0.18308470884744926,-0.17423822644941292,-0.1993359551308694,-0.43980786624112295,-0.39076112569719845,-0.4535664159598396,0.5789249650154455,0.09294952478105528,1.1479818468435299,-0.14772214140369597,1.5880272647799456,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,1.3979548800786785,-1.2281260768735962,-0.5594801460946027,1.0734736590145002,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.1262792104882004,0.7273121387543089,-0.43616254859220394,0.27449143404292403,0.3376712960820577,0.5210258076548971,-0.7736249501852795,-0.6383035599638461,-0.07270154794832619,0.43370202699919574,0.17666637659170514,-0.009903844523370498,0.5451742544320863,0.11370477877927575,-0.8537533481738699,0.8848470935966808,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,0.4578721228945956,-0.5804381598498568,0.13162085527346598,1.1181183770639345,-0.06764250471112206,-0.7682087461868972,-0.3019027850434175,-0.0785440770562821,-0.33202388219504336,1.3039571179050238,-0.44726238846160343,-0.13636285591867348,-0.8352194587862608,0.16882453243926615,0.5588024325524552,-0.23847293955157534,0.11542033509282831,-0.3735654975505972,0.9994635384989852,-0.4518740923717148,0.458632121570713,0.7689788741801057,0.5721035477829174
CHEMBL150358,-1.3489322304195062,-1.2545827175065536,-1.311566943947273,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-1.2360162697399573,-1.1541759650366432,-0.8131765646747063,-1.4939746203973416,-0.025157767350542377,1.6872645276666338,-1.0453884128915123,0.4658542368942014,0.23659884437394826,-2.460617818250434,0.8613626142469424,0.2319250308657656,-0.007053429632674628,-0.6173994570514781,-0.14371191099099148,0.0003676838876036537,0.38975339725918406,0.9713185558141307,-1.9071872243201233,-0.9094502833120087,-0.5393126961958558,0.11149709224309433,-1.1896905556883606,-1.2759376478262234,-0.9453199717532698,-0.8631410681666027,-0.6832509272876017,-0.8462974776997128,-0.7843824073955141,-1.0380533398283864,-1.0183499055734393,-0.9077864241258105,-1.0282136268940534,-0.9942615795986,0.5789249650154455,-0.38759344320466266,2.6184793800676887,-1.190715107257706,0.8677188008813286,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,0.03076280950958588,-1.1068182571454592,-0.7597758027496727,-0.13732925419846503,-0.08885356944471229,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936635,0.7273121387543089,-0.43616254859220394,0.27449143404292403,0.640914830452996,0.15445304292557546,-2.3175049260772176,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.10103743871160077,-0.961069626268895,0.5451742544320863,0.5890995121278364,-2.205886144088415,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.604098216436946,-0.9395829965521869,0.8197309287945009,-0.8266399074397213,0.227603232860531,0.2688020695192443,-0.977797779316693,-0.33202388219504336,-0.02505584220011228,-0.9753546335140291,-0.13636285591867348,-1.0471389882829838,0.12778066194767684,0.3903814462337111,-0.8757680721081356,0.17620091928739856,-1.5405028666991945,1.055725942318481,0.5985231881312718,0.458632121570713,-0.658996338613722,0.3098134316378496
CHEMBL150574,-1.000119305676239,-0.8823257886358999,-1.0118567354641073,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-0.9511809955824416,-0.7400830470663673,0.5175142295486042,-1.4939746203973416,-0.025157766350988334,0.584950886217691,-0.7759440700135632,-0.440641953470653,-0.6121525656024372,-1.3984902907000418,0.4060976398439497,0.3073500369044464,0.2688482989764527,-0.6173994570514773,-0.1437139061706125,0.00036543587782553866,0.38975339725918323,0.7134113823088237,-1.4938221190512875,-0.5596741270925047,0.4637562232129876,0.5696837282937763,-0.8592956782696487,-0.8234600242231784,-0.6896813334779578,-0.6070792356052706,-0.9377491518150931,-0.9127089456104601,-1.0190796369624624,-0.8034298564266382,-0.8050013544866218,-1.1006245930211347,-1.0775378399554094,-1.1671643952796256,0.5789249650154455,-0.38759344320466266,0.769853909728746,-0.8400862489249086,0.867718800881328,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,0.8562661722999493,-1.1812271399511405,-0.7597758027496727,-0.13732925419846503,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936636,0.7273121387543089,-0.4361625485922042,-0.8643593844610242,0.06294925463004941,0.15445304292557546,-0.7273888573371549,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.08139390123642523,-0.4226878253382679,-0.1841472468763163,-0.22590574598002694,-0.5157201491952338,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.5804381598498568,-0.9395829965521869,1.2310602348482855,-0.5972118445789649,-1.2661147357106113,-0.7468401170055153,0.8630739846312337,-0.33202388219504336,-0.6564370340732116,-0.44726238846160343,-0.13636285591867348,-1.0473807627198746,0.12581669285965116,0.43461292241223914,-0.12663931454433452,-0.03751115268871405,0.16237085013655306,0.37559465725924357,0.15645656063971888,0.458632121570713,-0.658996338613722,0.007782388804135261
CHEMBL151641,-1.1136844716398737,-0.8823257886358999,-1.0118567354641073,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-0.9511809955824416,-0.7423467334590202,0.18484153099277653,-1.4939746203973416,-0.025157766552271504,0.584950886217691,-0.7759440700135632,-0.440641953470653,-0.6121525656024372,-1.3984902907000418,0.4060976398439497,0.09783613124144563,-0.0848718659070433,-0.6173994570514781,-0.14371195557099903,0.00036763365839530016,0.38975339725918406,0.7646965028555454,-1.4591595531610702,-0.5596741270925047,0.2295163858757885,0.5696837282937763,-0.8310135019658221,-0.8612790946154323,-0.6543282730485008,-0.6574937089442676,-0.7341056690512342,-0.9862204023758528,-1.0010563954048373,-0.7709830469660953,-0.8470062668669305,-0.9463200339360593,-1.132135259196614,-1.1538865682734754,0.5789249650154455,-0.38759344320466266,0.769853909728746,-0.8400862489249086,0.867718800881328,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,0.5847593581071773,-0.8575122211982645,-0.7597758027496727,-0.13732925419846503,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936636,0.7273121387543089,-0.4361625485922042,0.27449143404292403,-0.2033987438428537,0.15445304292557546,-0.7273888573371549,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.08139390123642523,-0.4226878253382679,0.5451742544320863,-0.5655162707393289,-0.5157201491952338,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.5804381598498568,-0.45983447179874387,1.2310602348482855,-1.1267811844468079,-1.2661147357106113,-0.7468401170055153,1.2051895781451423,-0.33202388219504336,-0.6564370340732116,-0.44726238846160343,-0.13636285591867348,-1.0473934344477822,0.1285595765003604,0.43440878722057674,-0.12790865886890385,0.06140449744511714,0.15141582293984251,-0.04659992833306605,0.7970663046175911,0.458632121570713,-0.658996338613722,-1.9236266482640907
CHEMBL151642,-0.926589604188333,-0.6341545027221308,-0.5838965421170139,-0.8010704392799718,-0.3678357295908639,0.6674182828598131,-0.5524290024205689,-0.537159731153562,0.5175142295486042,-1.4939746203973416,-0.025157765229426216,0.9382565405282497,-0.5064997271356141,-0.440641953470653,-0.6121525656024372,-1.3984902907000418,0.8119540123737499,0.34925281803704655,0.09198821653470468,-0.6173994570514781,-0.1437119551588056,0.0003676341228220686,0.38975339725918406,0.6372926980023702,-1.2845548318580107,-0.20451044916712857,0.5976875948943773,1.0227643244589724,-0.5575563550327256,-0.6267831379584662,-0.5007119650721314,-0.595588182934654,-0.6850791546768886,-1.0379616941433787,-1.0973919456440302,-0.4796457404188816,-0.685295377469362,-0.770979246591812,-1.0717655449637498,-1.1601607313211992,0.5789249650154455,0.09294952478105528,0.769853909728746,-0.5215132022412551,1.5880272647799456,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,0.2820432040768168,-0.896290203276725,-0.5594801460946027,1.0734736590145002,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.1262792104882004,0.7273121387543089,-0.4361625485922042,0.27449143404292403,-0.4840074887752222,0.5210258076548971,-0.7736249501852795,-0.6383035599638461,-0.07270154794832619,0.43370202699919574,0.17666637659170514,-0.009903844523370498,0.5451742544320863,-0.9339875820002083,-0.8537533481738699,0.8848470935966808,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,0.4578721228945956,-0.30253027008891326,-0.40311151735050416,1.1590494491439036,-1.1267811844468079,-1.2661147357106113,0.14303454691868026,0.6058281438474689,-0.7909503900857143,1.3039571179050238,-0.44726238846160343,-0.13636285591867348,-0.8399001395653133,0.1265641826914034,0.5082830724000349,-0.20250714607876527,0.003072083941426499,-0.4172645236023627,-0.34707430193817224,0.8582983689969603,0.458632121570713,0.7035603650124922,0.15084972488326362
CHEMBL152940,-0.8910305459768196,-0.5100688597652463,-0.67897570269679,-0.8010704392799718,-0.6895140735448425,0.6674182828598131,-0.6029488657997119,-0.39668182130093504,0.18484153099277653,-1.4939746203973416,-0.025157764549545943,0.5284219815280016,-0.37177755569663956,-0.440641953470653,-0.6121525656024372,-1.3984902907000418,0.7561701070330478,0.36817665467757676,0.1718605118309782,-0.6173994570514781,-0.14370997270144678,0.00036986779816659593,0.38975339725918406,0.8016416870740758,-1.1499041308834532,-0.09232240829346888,0.3592721363224633,1.1936419063807477,-0.39760129119289955,-0.54612754794395,-0.16596601899298966,-0.3830983049498481,-0.08530959764770782,-0.8023890220393711,-0.8867169093284746,-0.322767339115882,-0.6183823392729213,-0.4547148503312473,-0.9956025419366117,-1.0696520030738672,0.5789249650154455,0.09294952478105528,1.0328994311999002,-0.4713695592322452,1.5880272647799456,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,0.6240945268473133,-0.9044111581207203,-0.7597758027496727,1.0734736590145002,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.1262792104882004,0.7273121387543089,-0.43616254859220394,0.17770959739847902,0.13922766592486224,0.5210258076548971,-0.7496673849759286,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,0.17666637659170514,-0.009903844523370498,1.3364749660585142,-0.2173860220613977,-0.8537533481738699,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.5804381598498568,0.034997458080629124,0.8606620008744701,-0.8973531215860516,-1.2661147357106113,-0.7468401170055153,1.5896695310861562,-0.33202388219504336,-0.08805470494357898,-0.44726238846160343,-0.13636285591867348,-0.8351178462559886,0.14646310018824546,0.42883015564365085,0.17175490758592532,-0.07911600655145978,-0.28968372000807985,-0.35234061953110707,2.2331260857878457,0.458632121570713,-0.658996338613722,0.42903621170378975
CHEMBL153018,0.060190023175076185,-0.5100688597652463,-0.6955777501569623,-0.8010704392799718,-1.011192417498821,0.6674182828598131,-0.6585673541013317,-0.4732105905611197,0.8501869281044317,-0.7608890591477777,-0.02515775859071206,-0.1499248747482711,-0.5064997271356141,-0.440641953470653,-0.6121525656024372,-0.33636276314964986,-0.20012541309326998,0.17893828827228392,0.3316051024235252,0.6964662414037284,-0.4984174616524438,-0.3992863311382783,-0.8381908825003399,-0.10374190199031395,-0.9405393244426716,-0.4216889370822113,0.4408572122268355,0.5990777055770338,-0.5648058440109862,-0.42531576072327415,-0.4592492327424375,-0.32494722991147856,-0.5299715653944841,-0.5255938917896247,-0.4639686077806512,-0.5919407696168233,-0.5699313558542765,-0.7916437220233067,-0.7900250655114162,-0.7582108676294478,0.5789249650154455,-0.38759344320466266,-0.028416179735797145,-0.5151107453017495,0.7943083500016803,0.02479545029791416,-1.4661563697602755,-0.7071311783513966,-0.42530707035496507,1.4223529966757964,-0.896290203276725,-1.281767435458876,0.4365765641421605,-0.028095513469378223,0.2372725020144993,-0.5315677249305846,0.9569876478476322,-0.9674069357639725,-0.15621859965998164,0.7273121387543089,-1.185779208164211,0.27449143404292403,0.3376712960820577,-0.93837136761234,0.3426979701529345,-0.6383035599638461,-0.9365364423671929,0.43370202699919574,-1.0469494921286502,-0.4070867842771585,0.5451742544320863,0.7194115794225626,0.75548014752225,-0.5823876672938049,-0.9023579950510611,-1.1040139213346205,-0.5717592203002694,-0.7756147367962062,-0.30253027008891326,-0.425939528154535,-0.3504036620265562,-0.06764250471112206,-0.2825284778303891,-0.21634904096773558,0.520958391117325,-0.33202388219504336,-0.12641736447195798,-0.44726238846160365,-0.13636285591867348,-0.8422065202448747,0.034551930513440694,0.4197716351313474,-0.1746246801628334,-0.0305680434834693,0.6742340870280279,1.3162813077506887,-1.0576102654446107,0.458632121570713,-0.658996338613722,0.23827976359828573
CHEMBL153166,-1.7699350871701913,-1.5027540034203226,-1.5113737496027166,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-1.4418426197111898,-1.3844252095464726,-0.1478311675630511,-2.2270601816469053,-0.025157767501783244,1.6872645276666338,-1.2699253652898033,-0.440641953470653,-0.6121525656024372,-2.460617818250434,1.0160330201108516,0.42577094010527405,-0.23097367314153117,-0.6173994570514781,-0.14371195557112523,0.00036763365825312054,0.38975339725918406,2.558929679910774,-2.114412196150156,-0.9535749212924561,-0.1939592892998187,0.41695997231233184,-1.3706783068537534,-1.5217680278159442,-1.1715568368093698,-1.2020484718175513,-1.2504425560270798,-1.5073685234772862,-1.4659878378774627,-1.2456920665539921,-1.3007246851267582,-1.337558361835586,-1.5191952319753907,-1.496404269272697,0.5789249650154455,-0.38759344320466266,2.4714296267452727,-1.4329809816399197,0.8677188008813286,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,-0.19459761270258022,-1.5130630135480119,-0.7597758027496727,-0.13732925419846503,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936635,0.7273121387543089,-0.43616254859220394,0.27449143404292403,0.10821883350718851,0.15445304292557546,-2.3175049260772176,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.08139390123642523,-0.961069626268895,0.5451742544320863,-0.11898232389234595,-2.205886144088415,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.5804381598498568,-0.45983447179874387,0.8496084225854945,-1.0914245773736426,-1.2661147357106113,-0.7468401170055153,0.048549001225033216,-0.33202388219504336,-0.02505584220011228,-0.9753546335140291,-0.13636285591867348,-1.0487563927971795,0.09460082348652891,0.357930217963198,-0.5322718289063704,0.08164867867041713,-1.640339663937662,0.0030151598142546436,1.4589679970665328,0.458632121570713,-0.658996338613722,-0.2306631713277444
CHEMBL153239,-0.385243924102137,-0.5100688597652463,-0.7121465269809423,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-0.6344733870258146,-0.36279120216521854,0.18484153099277653,-0.7608890591477777,-0.025157760280435194,0.5849508862176903,-0.4166849461762977,0.4658542368942014,0.23659884437394826,-1.3984902907000418,-0.20012541309326998,-0.1995384445382991,0.012115921238431188,-0.6173994570514781,-0.14371192406069544,0.00036766916170029404,0.38975339725918406,-0.05467687216646843,-1.264152882183713,-0.34056902616489354,0.5746071968825941,0.7314341578970216,-0.5648058440109862,-0.42531576072327415,-0.32156549986728256,-0.07633553542691467,-0.27017543461795035,-0.14857489226871812,-0.10551720821502701,-0.46557553299662663,-0.36279019674062446,-0.5947912283053193,-0.5100106938137373,-0.49413763428085583,0.5789249650154455,-0.38759344320466266,1.1479818468435299,-0.4662951880873483,0.8677188008813286,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,1.4223529966757964,-0.8575122211982644,-0.7597758027496727,-0.13732925419846503,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936635,0.7273121387543089,-0.43616254859220394,0.27449143404292403,0.6182800410144261,0.15445304292557546,-0.7273888573371549,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.08139390123642523,-0.4226878253382679,0.5451742544320863,0.4821760900401554,-0.5157201491952338,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.5804381598498568,-0.9395829965521869,1.5826345533200825,-0.5972118445789649,0.227603232860531,-0.7468401170055153,0.520958391117325,-0.33202388219504336,-0.6564370340732116,-0.44726238846160365,-0.13636285591867348,-1.045265289556385,0.17000719011399845,0.4924121894401461,-0.12289306286708064,0.1795081364170203,0.19269501377803763,1.3434797894945083,-0.5064120129702601,0.458632121570713,-0.658996338613722,0.7310672545375048
CHEMBL153248,-0.5726540314314401,-0.38598321680836173,-0.595641076693048,-0.22239763793708803,-0.6895140735448425,0.6674182828598131,-0.563590643336129,-0.3657178252871489,0.8501869281044317,-0.7608890591477777,-0.025157755761846697,-0.4325693981967183,-0.4166849461762977,-0.440641953470653,-0.6121525656024372,-0.33636276314964986,0.009064231934362491,0.38591775152807234,0.5562459329442948,-0.6861097890273546,-0.6781360959366357,-0.601779000431742,0.45397035581846257,-0.05499906872672141,-0.830203870932027,-0.2968644625312525,0.6470364265935359,0.6755771631215457,-0.44221835869635157,-0.2941434258729699,-0.3538902832724811,-0.24624563320814463,-0.4826037954612989,-0.4987508504426227,-0.4560222049844908,-0.49524300945441824,-0.5043578517638002,-0.7557522574147443,-0.7700885706218031,-0.7523567064170343,0.5789249650154455,0.09294952478105528,-0.028416179735797145,-0.3984631334114288,0.12261671836501377,0.7805448585716026,-0.594855262349562,-0.7071311783513966,-0.42530707035496507,1.4223529966757964,-1.5599619504704676,-0.7875243662030683,0.4304995862088047,0.6597972697610032,-0.7901783871121252,-0.5315677249305846,0.9569876478476322,-0.9674069357639725,-0.5698621100936636,0.7273121387543089,0.33917677489330056,0.27449143404292403,0.3376712960820577,-0.93837136761234,0.34838212600953083,-0.6383035599638461,-0.9365364423671929,0.43370202699919574,-0.6576079271624923,-0.4070867842771585,0.5451742544320863,0.7156057105528113,0.5201908824531248,-0.5823876672938049,-0.9023579950510611,-1.1040139213346205,-0.5717592203002694,-0.7756147367962062,-0.30253027008891326,-0.4313158632282559,-0.3504036620265562,-0.06764250471112206,0.67340373504021,-1.1062237048919312,0.520958391117325,0.4217070299400758,-0.6564370340732116,-0.44726238846160365,-0.13636285591867348,-1.0342950988954493,0.5588035813935729,0.4249628221026521,-0.12205110109680722,-0.12431493056790698,0.0842922012156962,1.975337714271675,-1.062151747583667,0.458632121570713,-0.658996338613722,0.5323626210942716
CHEMBL153319,-0.3912334817796084,-0.7582401456790154,-0.5219882058213912,-1.3797432406228556,-0.3678357295908639,0.6674182828598131,-0.5174974930679739,-0.5676224823232615,-0.1478311675630511,-1.4939746203973416,-0.02515776629518869,1.4046200042181878,-0.6412218985745887,-0.440641953470653,-0.6121525656024372,-1.3984902907000418,0.6160233497731561,0.32902388921441256,0.006607487080067801,-0.6173994570514781,-0.1437119555181259,0.0003676337179685534,0.38975339725918406,0.991019984717923,-1.1991842360018277,-0.31033059009212366,0.2117936440401536,0.6570640488753882,-0.651861664043533,-0.7813871536037327,-0.6772729837223633,-0.7605501260985463,-0.7640631179716136,-1.060485766761223,-1.066172546048658,-0.4913430417699495,-0.7126085427415085,-0.7111487238926816,-0.8975239745561688,-1.0371797481039746,0.5789249650154455,-0.38759344320466266,0.618602734882833,-0.5457979755768891,0.867718800881328,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,0.5359631249129405,-0.896290203276725,-0.5037223338033089,0.783138082881747,-0.028095513469378223,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936636,0.7273121387543089,-0.4361625485922042,0.27449143404292403,-0.4923815317543267,0.15445304292557546,-0.819861043033404,-0.6383035599638461,0.7820024010950168,0.43370202699919574,-0.08139390123642523,-0.4226878253382679,0.5451742544320863,-0.9339875820002083,-1.1917865471525062,2.3520818544871664,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,1.6913589825853974,-0.5804381598498568,0.06068404898815292,1.0649315068615708,-1.1267811844468079,-1.2661147357106113,0.5879718788807781,-0.2935665922888755,-0.33202388219504336,2.1275866116239937,-0.44726238846160343,-0.13636285591867348,-1.0477186028241952,0.1316530060859928,0.5659580587812897,-0.2505304363645854,0.009021618835574145,-0.7801744206579172,-0.28030694642101367,0.7450381367349661,0.458632121570713,2.1191748900114193,-0.10349220592407504
CHEMBL153370,-2.6909872000202952,-1.8750109322909765,-1.8110839580858822,-1.3797432406228556,-1.011192417498821,0.6674182828598131,-1.7744863954673702,-1.8316326256035562,-0.8131765646747063,-2.2270601816469053,-0.025157767547630737,1.6872645276666338,-1.674091879606727,-0.440641953470653,-0.6121525656024372,-2.460617818250434,1.6766045451546283,0.9358917538934514,0.33959233195315186,-0.6173994570514781,-0.14371196866078892,0.00036761890986071997,0.38975339725918406,2.346021853558842,-2.2661809315241768,-1.4307579195685514,-0.7667070917226322,-0.23563838353370334,-1.7667229391014847,-1.8974066766718265,-1.6666173889466422,-1.7215874064416832,-1.7113814664806666,-1.8811401491991702,-1.8006646827192148,-1.7000554289192225,-1.7336001270718129,-1.686820584114366,-1.796797758818682,-1.7429626497152495,0.5789249650154455,-0.38759344320466266,2.1660186006141013,-1.8275565410059582,0.867718800881328,-0.7022278754606873,-0.627973472212457,-0.7071311783513966,-0.42530707035496507,-0.806830829059033,-1.8642878781841132,-0.7597758027496727,-0.13732925419846503,0.032662542505955634,-0.7901783871121252,-0.5315677249305846,-0.6444553763086611,0.587563578187818,-0.5698621100936636,0.7273121387543089,-0.4361625485922042,0.27449143404292403,-1.0532902676925076,0.5175788658298724,-2.3175049260772176,-0.6383035599638461,-0.9274054969916691,0.43370202699919574,-0.06175036376124969,-0.961069626268895,0.5451742544320863,-1.2532570441765616,-2.205886144088415,-0.5823876672938049,-0.9023579950510611,-0.45786520732378194,-0.5717592203002694,-0.7756147367962062,-0.8646812863552271,0.07073110428772296,0.4681566103227039,-1.3562092473075642,-1.2661147357106113,-0.7468401170055153,0.006325675673861737,-0.7909503900857143,-0.02505584220011228,-0.9753546335140291,-0.13636285591867348,-1.0502871087695524,0.048671544567682384,0.2061730514290458,-0.5322718289063704,0.07390354717924526,-1.5883144121847008,-0.33035249461720745,0.7828119680350505,0.458632121570713,-0.658996338613722,-0.373730507406872
